forest_cover_id,au_id,assignment_weight_basis,fragment_record_count,candidate_au_count,dominant_weight,total_weight,weight_share,tie_break_used,bec_zone,bec_subzone,bec_variant,leading_species_1,leading_species_2,age_2020,site_index,origin_class,fire_origin_min_age,is_fire_origin,is_logging_origin
980,cwh_dm_x_hw_fdc,shape_area_ha,1,1,3.3044387113703264,3.3044387113703264,1.0,False,cwh,dm,x,hw,fdc,84.0,20.0,fire_origin,80.0,True,False
996,cwh_dm_x_hw_fdc,shape_area_ha,2,1,7.055147642591914,7.055147642591914,1.0,False,cwh,dm,x,hw,fdc,104.0,24.0,fire_origin,80.0,True,False
998,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.3796693062764038,1.3796693062764038,1.0,False,cwh,dm,x,hw,fdc,54.0,24.0,logging_origin,80.0,False,True
1004,cwh_dm_x_hw_fdc,shape_area_ha,3,1,7.277226231721505,7.277226231721505,1.0,False,cwh,dm,x,hw,fdc,74.0,34.0,logging_origin,80.0,False,True
1005,cwh_dm_x_hw_fdc,shape_area_ha,1,1,2.1906331636186134,2.1906331636186134,1.0,False,cwh,dm,x,hw,fdc,64.0,26.0,logging_origin,80.0,False,True
1011,cwh_dm_x_hw_fdc,shape_area_ha,2,1,2.043611285959996,2.043611285959996,1.0,False,cwh,dm,x,hw,fdc,49.0,30.0,logging_origin,80.0,False,True
1016,cwh_dm_x_hw_fdc,shape_area_ha,4,1,6.340043195195248,6.340043195195248,1.0,False,cwh,dm,x,hw,fdc,27.5,27.0,logging_origin,80.0,False,True
1028,cwh_dm_x_hw_fdc,shape_area_ha,2,1,1.3027044964310779,1.3027044964310779,1.0,False,cwh,dm,x,hw,fdc,49.0,17.0,logging_origin,80.0,False,True
1052,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.5693651492420804,1.5693651492420804,1.0,False,cwh,dm,x,hw,fdc,34.0,31.0,logging_origin,80.0,False,True
1059,cwh_dm_x_hw_fdc,shape_area_ha,2,1,1.1893541204917182,1.1893541204917182,1.0,False,cwh,dm,x,hw,fdc,46.0,34.0,logging_origin,80.0,False,True
1102,cwh_dm_x_hw_fdc,shape_area_ha,2,1,4.642037109070847,4.642037109070847,1.0,False,cwh,dm,x,hw,fdc,59.0,29.0,logging_origin,80.0,False,True
982,cwh_dm_x_mb_dr,shape_area_ha,1,1,1.0569963142940255,1.0569963142940255,1.0,False,cwh,dm,x,mb,dr,84.0,25.0,fire_origin,80.0,True,False
140,cwh_dm_x_x_x,shape_area_ha,2,1,0.3299715672468338,0.3299715672468338,1.0,False,cwh,dm,x,x,x,12.0,29.0,logging_origin,80.0,False,True
367,cwh_dm_x_x_x,shape_area_ha,2,1,0.8782700894823469,0.8782700894823469,1.0,False,cwh,dm,x,x,x,36.0,23.0,logging_origin,80.0,False,True
1006,cwh_dm_x_x_x,shape_area_ha,1,1,0.1137595090067844,0.1137595090067844,1.0,False,cwh,dm,x,x,x,6.0,31.0,logging_origin,80.0,False,True
643,cwh_vm_1_ba_hw,shape_area_ha,1,1,10.545619869456644,10.545619869456644,1.0,False,cwh,vm,1,ba,hw,304.0,19.0,fire_origin,80.0,True,False
379,cwh_vm_1_cw_ba,shape_area_ha,3,1,5.750999745421371,5.750999745421371,1.0,False,cwh,vm,1,cw,ba,84.0,23.0,fire_origin,80.0,True,False
640,cwh_vm_1_cw_ba,shape_area_ha,1,1,5.068265601824441,5.068265601824441,1.0,False,cwh,vm,1,cw,ba,304.0,17.0,fire_origin,80.0,True,False
641,cwh_vm_1_cw_ba,shape_area_ha,1,1,2.845012043759819,2.845012043759819,1.0,False,cwh,vm,1,cw,ba,304.0,15.0,fire_origin,80.0,True,False
274,cwh_vm_1_cw_dr,shape_area_ha,1,1,5.726807790173058,5.726807790173058,1.0,False,cwh,vm,1,cw,dr,13.0,29.0,logging_origin,80.0,False,True
380,cwh_vm_1_cw_dr,shape_area_ha,5,1,2.5868439051918704,2.5868439051918704,1.0,False,cwh,vm,1,cw,dr,79.0,22.0,logging_origin,80.0,False,True
867,cwh_vm_1_cw_dr,shape_area_ha,3,1,5.810600949732992,5.810600949732992,1.0,False,cwh,vm,1,cw,dr,84.0,28.0,fire_origin,80.0,True,False
164,cwh_vm_1_cw_fdc,shape_area_ha,1,1,14.760968537115216,14.760968537115216,1.0,False,cwh,vm,1,cw,fdc,11.0,28.0,logging_origin,80.0,False,True
166,cwh_vm_1_cw_fdc,shape_area_ha,1,1,4.343131443042788,4.343131443042788,1.0,False,cwh,vm,1,cw,fdc,11.0,35.0,logging_origin,80.0,False,True
168,cwh_vm_1_cw_fdc,shape_area_ha,2,1,5.479623826166283,5.479623826166283,1.0,False,cwh,vm,1,cw,fdc,10.0,29.0,logging_origin,80.0,False,True
176,cwh_vm_1_cw_fdc,shape_area_ha,2,1,5.72348661839968,5.72348661839968,1.0,False,cwh,vm,1,cw,fdc,8.0,26.0,logging_origin,80.0,False,True
198,cwh_vm_1_cw_fdc,shape_area_ha,1,1,5.911173786013088,5.911173786013088,1.0,False,cwh,vm,1,cw,fdc,8.0,30.0,logging_origin,80.0,False,True
225,cwh_vm_1_cw_fdc,shape_area_ha,1,1,5.222264362998864,5.222264362998864,1.0,False,cwh,vm,1,cw,fdc,8.0,23.0,logging_origin,80.0,False,True
245,cwh_vm_1_cw_fdc,shape_area_ha,1,1,5.124904485831695,5.124904485831695,1.0,False,cwh,vm,1,cw,fdc,10.0,22.0,logging_origin,80.0,False,True
249,cwh_vm_1_cw_fdc,shape_area_ha,2,1,2.62200722912897,2.62200722912897,1.0,False,cwh,vm,1,cw,fdc,8.0,23.0,logging_origin,80.0,False,True
261,cwh_vm_1_cw_fdc,shape_area_ha,1,1,0.6995591891565256,0.6995591891565256,1.0,False,cwh,vm,1,cw,fdc,8.0,23.0,logging_origin,80.0,False,True
275,cwh_vm_1_cw_fdc,shape_area_ha,1,1,9.237803751618122,9.237803751618122,1.0,False,cwh,vm,1,cw,fdc,14.0,29.0,logging_origin,80.0,False,True
291,cwh_vm_1_cw_fdc,shape_area_ha,1,1,9.706782451740583,9.706782451740583,1.0,False,cwh,vm,1,cw,fdc,5.0,28.0,logging_origin,80.0,False,True
293,cwh_vm_1_cw_fdc,shape_area_ha,2,1,7.356713561065571,7.356713561065571,1.0,False,cwh,vm,1,cw,fdc,6.0,32.0,logging_origin,80.0,False,True
351,cwh_vm_1_cw_fdc,shape_area_ha,1,1,3.977979803570335,3.977979803570335,1.0,False,cwh,vm,1,cw,fdc,74.0,28.0,logging_origin,80.0,False,True
636,cwh_vm_1_cw_fdc,shape_area_ha,2,1,7.59411341821783,7.59411341821783,1.0,False,cwh,vm,1,cw,fdc,5.0,22.0,logging_origin,80.0,False,True
664,cwh_vm_1_cw_fdc,shape_area_ha,1,1,5.3693362979996735,5.3693362979996735,1.0,False,cwh,vm,1,cw,fdc,13.0,22.0,logging_origin,80.0,False,True
83,cwh_vm_1_cw_hw,shape_area_ha,1,1,8.998237662839227,8.998237662839227,1.0,False,cwh,vm,1,cw,hw,79.0,26.0,logging_origin,80.0,False,True
124,cwh_vm_1_cw_hw,shape_area_ha,1,1,0.7467510289572932,0.7467510289572932,1.0,False,cwh,vm,1,cw,hw,25.0,20.0,logging_origin,80.0,False,True
125,cwh_vm_1_cw_hw,shape_area_ha,2,1,15.040999213193679,15.040999213193679,1.0,False,cwh,vm,1,cw,hw,79.0,27.0,logging_origin,80.0,False,True
146,cwh_vm_1_cw_hw,shape_area_ha,1,1,1.3054286172793432,1.3054286172793432,1.0,False,cwh,vm,1,cw,hw,64.0,13.0,logging_origin,80.0,False,True
180,cwh_vm_1_cw_hw,shape_area_ha,1,1,15.127364710628692,15.127364710628692,1.0,False,cwh,vm,1,cw,hw,79.0,20.0,logging_origin,80.0,False,True
185,cwh_vm_1_cw_hw,shape_area_ha,9,1,15.004893882308826,15.004893882308826,1.0,False,cwh,vm,1,cw,hw,74.0,26.0,logging_origin,80.0,False,True
220,cwh_vm_1_cw_hw,shape_area_ha,2,1,2.5841034747292992,2.5841034747292992,1.0,False,cwh,vm,1,cw,hw,74.0,19.0,logging_origin,80.0,False,True
221,cwh_vm_1_cw_hw,shape_area_ha,2,1,1.4799709664512846,1.4799709664512846,1.0,False,cwh,vm,1,cw,hw,204.0,17.0,fire_origin,80.0,True,False
223,cwh_vm_1_cw_hw,shape_area_ha,2,1,2.9006011944250965,2.9006011944250965,1.0,False,cwh,vm,1,cw,hw,74.0,27.0,logging_origin,80.0,False,True
242,cwh_vm_1_cw_hw,shape_area_ha,3,1,7.245312272115274,7.245312272115274,1.0,False,cwh,vm,1,cw,hw,89.0,27.0,fire_origin,80.0,True,False
272,cwh_vm_1_cw_hw,shape_area_ha,1,1,2.0145152474276617,2.0145152474276617,1.0,False,cwh,vm,1,cw,hw,99.0,22.0,fire_origin,80.0,True,False
276,cwh_vm_1_cw_hw,shape_area_ha,3,1,4.791690937940566,4.791690937940566,1.0,False,cwh,vm,1,cw,hw,79.0,25.0,logging_origin,80.0,False,True
311,cwh_vm_1_cw_hw,shape_area_ha,4,1,9.00609910464739,9.00609910464739,1.0,False,cwh,vm,1,cw,hw,74.0,28.0,logging_origin,80.0,False,True
324,cwh_vm_1_cw_hw,shape_area_ha,1,1,10.208883328983498,10.208883328983498,1.0,False,cwh,vm,1,cw,hw,74.0,27.0,logging_origin,80.0,False,True
381,cwh_vm_1_cw_hw,shape_area_ha,3,1,2.3997995938798917,2.3997995938798917,1.0,False,cwh,vm,1,cw,hw,204.0,17.0,fire_origin,80.0,True,False
418,cwh_vm_1_cw_hw,shape_area_ha,1,1,2.2630354195138787,2.2630354195138787,1.0,False,cwh,vm,1,cw,hw,304.0,16.0,fire_origin,80.0,True,False
442,cwh_vm_1_cw_hw,shape_area_ha,3,1,2.928804399360045,2.928804399360045,1.0,False,cwh,vm,1,cw,hw,74.0,26.0,logging_origin,80.0,False,True
454,cwh_vm_1_cw_hw,shape_area_ha,1,1,0.1646356380560803,0.1646356380560803,1.0,False,cwh,vm,1,cw,hw,109.0,23.0,fire_origin,80.0,True,False
524,cwh_vm_1_cw_hw,shape_area_ha,1,1,2.055307718452899,2.055307718452899,1.0,False,cwh,vm,1,cw,hw,69.0,26.0,logging_origin,80.0,False,True
525,cwh_vm_1_cw_hw,shape_area_ha,2,1,13.08146999111655,13.08146999111655,1.0,False,cwh,vm,1,cw,hw,84.0,23.0,fire_origin,80.0,True,False
554,cwh_vm_1_cw_hw,shape_area_ha,2,1,9.5643148048211,9.5643148048211,1.0,False,cwh,vm,1,cw,hw,69.0,23.0,logging_origin,80.0,False,True
563,cwh_vm_1_cw_hw,shape_area_ha,2,1,6.144782954443232,6.144782954443232,1.0,False,cwh,vm,1,cw,hw,74.0,26.0,logging_origin,80.0,False,True
606,cwh_vm_1_cw_hw,shape_area_ha,3,1,1.8333114378594675,1.8333114378594675,1.0,False,cwh,vm,1,cw,hw,74.0,24.0,logging_origin,80.0,False,True
610,cwh_vm_1_cw_hw,shape_area_ha,2,1,3.7840531149734224,3.7840531149734224,1.0,False,cwh,vm,1,cw,hw,89.0,20.0,fire_origin,80.0,True,False
611,cwh_vm_1_cw_hw,shape_area_ha,1,1,8.940279784437797,8.940279784437797,1.0,False,cwh,vm,1,cw,hw,73.0,25.0,logging_origin,80.0,False,True
645,cwh_vm_1_cw_hw,shape_area_ha,6,1,29.097757240858865,29.097757240858865,1.0,False,cwh,vm,1,cw,hw,43.0,19.0,logging_origin,80.0,False,True
655,cwh_vm_1_cw_hw,shape_area_ha,1,1,4.634913448966386,4.634913448966386,1.0,False,cwh,vm,1,cw,hw,79.0,26.0,logging_origin,80.0,False,True
668,cwh_vm_1_cw_hw,shape_area_ha,2,1,4.352010084854154,4.352010084854154,1.0,False,cwh,vm,1,cw,hw,84.0,27.0,fire_origin,80.0,True,False
703,cwh_vm_1_cw_hw,shape_area_ha,3,1,7.682924586767355,7.682924586767355,1.0,False,cwh,vm,1,cw,hw,79.0,23.0,logging_origin,80.0,False,True
706,cwh_vm_1_cw_hw,shape_area_ha,4,1,4.779451568088125,4.779451568088125,1.0,False,cwh,vm,1,cw,hw,43.0,23.0,logging_origin,80.0,False,True
709,cwh_vm_1_cw_hw,shape_area_ha,1,1,2.961998932946216,2.961998932946216,1.0,False,cwh,vm,1,cw,hw,79.0,26.0,logging_origin,80.0,False,True
712,cwh_vm_1_cw_hw,shape_area_ha,4,1,4.710524915907236,4.710524915907236,1.0,False,cwh,vm,1,cw,hw,2.0,22.0,logging_origin,80.0,False,True
714,cwh_vm_1_cw_hw,shape_area_ha,3,1,2.1231596074838457,2.1231596074838457,1.0,False,cwh,vm,1,cw,hw,69.0,21.0,logging_origin,80.0,False,True
717,cwh_vm_1_cw_hw,shape_area_ha,6,1,8.965482988024869,8.965482988024869,1.0,False,cwh,vm,1,cw,hw,74.0,21.0,logging_origin,80.0,False,True
719,cwh_vm_1_cw_hw,shape_area_ha,2,1,6.042169151734386,6.042169151734386,1.0,False,cwh,vm,1,cw,hw,70.0,31.0,logging_origin,80.0,False,True
721,cwh_vm_1_cw_hw,shape_area_ha,1,1,13.228283871324336,13.228283871324336,1.0,False,cwh,vm,1,cw,hw,69.0,26.0,logging_origin,80.0,False,True
722,cwh_vm_1_cw_hw,shape_area_ha,1,1,1.9574218007227009,1.9574218007227009,1.0,False,cwh,vm,1,cw,hw,69.0,21.0,logging_origin,80.0,False,True
743,cwh_vm_1_cw_hw,shape_area_ha,4,1,7.156632480259844,7.156632480259844,1.0,False,cwh,vm,1,cw,hw,84.0,22.0,fire_origin,80.0,True,False
756,cwh_vm_1_cw_hw,shape_area_ha,1,1,3.984723817172516,3.984723817172516,1.0,False,cwh,vm,1,cw,hw,44.0,21.0,logging_origin,80.0,False,True
768,cwh_vm_1_cw_hw,shape_area_ha,1,1,7.262452077803008,7.262452077803008,1.0,False,cwh,vm,1,cw,hw,69.0,20.0,logging_origin,80.0,False,True
770,cwh_vm_1_cw_hw,shape_area_ha,1,1,4.110136391391037,4.110136391391037,1.0,False,cwh,vm,1,cw,hw,69.0,26.0,logging_origin,80.0,False,True
779,cwh_vm_1_cw_hw,shape_area_ha,1,1,6.143791725208745,6.143791725208745,1.0,False,cwh,vm,1,cw,hw,74.0,27.0,logging_origin,80.0,False,True
780,cwh_vm_1_cw_hw,shape_area_ha,1,1,8.626394683199196,8.626394683199196,1.0,False,cwh,vm,1,cw,hw,74.0,26.0,logging_origin,80.0,False,True
782,cwh_vm_1_cw_hw,shape_area_ha,2,1,2.8683815092090748,2.8683815092090748,1.0,False,cwh,vm,1,cw,hw,74.0,29.0,logging_origin,80.0,False,True
863,cwh_vm_1_cw_hw,shape_area_ha,8,1,7.728577340489195,7.728577340489195,1.0,False,cwh,vm,1,cw,hw,74.0,30.0,logging_origin,80.0,False,True
1017,cwh_vm_1_cw_hw,shape_area_ha,8,1,10.76403696550214,10.76403696550214,1.0,False,cwh,vm,1,cw,hw,79.0,24.0,logging_origin,80.0,False,True
1020,cwh_vm_1_cw_hw,shape_area_ha,4,1,6.666402473862266,6.666402473862266,1.0,False,cwh,vm,1,cw,hw,74.0,24.0,logging_origin,80.0,False,True
1046,cwh_vm_1_cw_hw,shape_area_ha,3,1,5.44002740057204,5.44002740057204,1.0,False,cwh,vm,1,cw,hw,69.0,18.0,logging_origin,80.0,False,True
1048,cwh_vm_1_cw_hw,shape_area_ha,1,1,3.288822862867904,3.288822862867904,1.0,False,cwh,vm,1,cw,hw,149.0,17.0,fire_origin,80.0,True,False
285,cwh_vm_1_cw_x,shape_area_ha,1,1,0.4504065667450379,0.4504065667450379,1.0,False,cwh,vm,1,cw,x,29.0,22.0,logging_origin,80.0,False,True
82,cwh_vm_1_cw_yc,shape_area_ha,1,1,6.261868028407877,6.261868028407877,1.0,False,cwh,vm,1,cw,yc,13.0,29.0,logging_origin,80.0,False,True
222,cwh_vm_1_dr_act,shape_area_ha,2,1,3.0929338743476156,3.0929338743476156,1.0,False,cwh,vm,1,dr,act,64.0,23.0,logging_origin,80.0,False,True
46,cwh_vm_1_dr_cw,shape_area_ha,1,1,1.2144072636566587,1.2144072636566587,1.0,False,cwh,vm,1,dr,cw,25.0,29.0,logging_origin,80.0,False,True
134,cwh_vm_1_dr_cw,shape_area_ha,3,1,7.792807455212689,7.792807455212689,1.0,False,cwh,vm,1,dr,cw,8.0,20.0,logging_origin,80.0,False,True
868,cwh_vm_1_dr_cw,shape_area_ha,3,1,2.0025204006155155,2.0025204006155155,1.0,False,cwh,vm,1,dr,cw,84.0,25.0,fire_origin,80.0,True,False
878,cwh_vm_1_dr_cw,shape_area_ha,3,1,4.620396552307563,4.620396552307563,1.0,False,cwh,vm,1,dr,cw,74.0,24.0,logging_origin,80.0,False,True
503,cwh_vm_1_dr_fdc,shape_area_ha,1,1,1.870053715607426,1.870053715607426,1.0,False,cwh,vm,1,dr,fdc,79.0,25.0,logging_origin,80.0,False,True
105,cwh_vm_1_dr_hw,shape_area_ha,6,1,7.860145478828524,7.860145478828524,1.0,False,cwh,vm,1,dr,hw,79.0,22.0,logging_origin,80.0,False,True
430,cwh_vm_1_dr_hw,shape_area_ha,1,1,4.674867060015834,4.674867060015834,1.0,False,cwh,vm,1,dr,hw,79.0,23.0,logging_origin,80.0,False,True
506,cwh_vm_1_dr_hw,shape_area_ha,3,1,4.560062441217948,4.560062441217948,1.0,False,cwh,vm,1,dr,hw,79.0,23.0,logging_origin,80.0,False,True
881,cwh_vm_1_dr_hw,shape_area_ha,1,1,4.3192675796613225,4.3192675796613225,1.0,False,cwh,vm,1,dr,hw,74.0,27.0,logging_origin,80.0,False,True
891,cwh_vm_1_dr_hw,shape_area_ha,2,2,4.308167487958368,5.206089272953501,0.8275247046453879,False,cwh,vm,1,dr,hw,84.0,30.0,fire_origin,80.0,True,False
169,cwh_vm_1_fdc_act,shape_area_ha,2,1,10.884096529340132,10.884096529340132,1.0,False,cwh,vm,1,fdc,act,9.0,38.0,logging_origin,80.0,False,True
73,cwh_vm_1_fdc_cw,shape_area_ha,2,1,8.54945975182305,8.54945975182305,1.0,False,cwh,vm,1,fdc,cw,19.0,22.0,logging_origin,80.0,False,True
123,cwh_vm_1_fdc_cw,shape_area_ha,1,1,4.860202488139323,4.860202488139323,1.0,False,cwh,vm,1,fdc,cw,21.0,35.0,logging_origin,80.0,False,True
163,cwh_vm_1_fdc_cw,shape_area_ha,1,1,4.646762549532593,4.646762549532593,1.0,False,cwh,vm,1,fdc,cw,12.0,32.0,logging_origin,80.0,False,True
170,cwh_vm_1_fdc_cw,shape_area_ha,1,1,1.7494180869252351,1.7494180869252351,1.0,False,cwh,vm,1,fdc,cw,10.0,36.0,logging_origin,80.0,False,True
278,cwh_vm_1_fdc_cw,shape_area_ha,1,1,9.87732285450443,9.87732285450443,1.0,False,cwh,vm,1,fdc,cw,8.0,26.0,logging_origin,80.0,False,True
316,cwh_vm_1_fdc_cw,shape_area_ha,2,1,12.187763289555575,12.187763289555575,1.0,False,cwh,vm,1,fdc,cw,5.0,22.0,logging_origin,80.0,False,True
434,cwh_vm_1_fdc_cw,shape_area_ha,1,1,1.952165975598018,1.952165975598018,1.0,False,cwh,vm,1,fdc,cw,79.0,31.0,logging_origin,80.0,False,True
596,cwh_vm_1_fdc_cw,shape_area_ha,3,1,6.119221904512463,6.119221904512463,1.0,False,cwh,vm,1,fdc,cw,154.0,28.0,fire_origin,80.0,True,False
774,cwh_vm_1_fdc_cw,shape_area_ha,1,1,7.345729664790965,7.345729664790965,1.0,False,cwh,vm,1,fdc,cw,21.0,32.0,logging_origin,80.0,False,True
428,cwh_vm_1_fdc_hw,shape_area_ha,1,1,0.5895764454407473,0.5895764454407473,1.0,False,cwh,vm,1,fdc,hw,79.0,30.0,logging_origin,80.0,False,True
504,cwh_vm_1_fdc_hw,shape_area_ha,1,1,5.100892782831903,5.100892782831903,1.0,False,cwh,vm,1,fdc,hw,154.0,30.0,fire_origin,80.0,True,False
678,cwh_vm_1_fdc_hw,shape_area_ha,1,1,2.138468393536525,2.138468393536525,1.0,False,cwh,vm,1,fdc,hw,57.0,29.0,logging_origin,80.0,False,True
758,cwh_vm_1_fdc_hw,shape_area_ha,1,1,6.475348717960831,6.475348717960831,1.0,False,cwh,vm,1,fdc,hw,157.0,25.0,fire_origin,80.0,True,False
1021,cwh_vm_1_fdc_hw,shape_area_ha,1,1,4.989360725376865,4.989360725376865,1.0,False,cwh,vm,1,fdc,hw,154.0,26.0,fire_origin,80.0,True,False
39,cwh_vm_1_fdc_x,shape_area_ha,1,1,0.839531796407921,0.839531796407921,1.0,False,cwh,vm,1,fdc,x,5.0,37.0,logging_origin,80.0,False,True
130,cwh_vm_1_fdc_x,shape_area_ha,1,1,2.989756994722039,2.989756994722039,1.0,False,cwh,vm,1,fdc,x,11.0,36.0,logging_origin,80.0,False,True
131,cwh_vm_1_fdc_x,shape_area_ha,1,1,1.9008911543470044,1.9008911543470044,1.0,False,cwh,vm,1,fdc,x,11.0,36.0,logging_origin,80.0,False,True
244,cwh_vm_1_fdc_x,shape_area_ha,1,1,3.5040040237890766,3.5040040237890766,1.0,False,cwh,vm,1,fdc,x,12.0,36.0,logging_origin,80.0,False,True
265,cwh_vm_1_fdc_x,shape_area_ha,2,1,9.240281901172887,9.240281901172887,1.0,False,cwh,vm,1,fdc,x,7.0,32.0,logging_origin,80.0,False,True
427,cwh_vm_1_fdc_x,shape_area_ha,1,1,1.4634779592281266,1.4634779592281266,1.0,False,cwh,vm,1,fdc,x,69.0,30.0,logging_origin,80.0,False,True
1043,cwh_vm_1_fdc_x,shape_area_ha,1,1,0.9713713869242134,0.9713713869242134,1.0,False,cwh,vm,1,fdc,x,79.0,19.0,logging_origin,80.0,False,True
638,cwh_vm_1_hw_ba,shape_area_ha,1,1,27.295017846898915,27.295017846898915,1.0,False,cwh,vm,1,hw,ba,69.0,21.0,logging_origin,80.0,False,True
31,cwh_vm_1_hw_cw,shape_area_ha,1,1,6.030297987970648,6.030297987970648,1.0,False,cwh,vm,1,hw,cw,79.0,23.0,logging_origin,80.0,False,True
84,cwh_vm_1_hw_cw,shape_area_ha,1,1,18.578179736712944,18.578179736712944,1.0,False,cwh,vm,1,hw,cw,74.0,23.0,logging_origin,80.0,False,True
93,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.2509757507279287,2.2509757507279287,1.0,False,cwh,vm,1,hw,cw,79.0,22.0,logging_origin,80.0,False,True
99,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.4299265940370414,2.4299265940370414,1.0,False,cwh,vm,1,hw,cw,74.0,27.0,logging_origin,80.0,False,True
102,cwh_vm_1_hw_cw,shape_area_ha,1,1,9.04793810924078,9.04793810924078,1.0,False,cwh,vm,1,hw,cw,79.0,23.0,logging_origin,80.0,False,True
104,cwh_vm_1_hw_cw,shape_area_ha,1,1,3.969483925128837,3.969483925128837,1.0,False,cwh,vm,1,hw,cw,79.0,24.0,logging_origin,80.0,False,True
128,cwh_vm_1_hw_cw,shape_area_ha,2,1,11.050704878921366,11.050704878921366,1.0,False,cwh,vm,1,hw,cw,74.0,31.0,logging_origin,80.0,False,True
144,cwh_vm_1_hw_cw,shape_area_ha,7,1,21.540490840757467,21.540490840757467,1.0,False,cwh,vm,1,hw,cw,79.0,26.0,logging_origin,80.0,False,True
145,cwh_vm_1_hw_cw,shape_area_ha,1,1,4.657230552300778,4.657230552300778,1.0,False,cwh,vm,1,hw,cw,149.0,17.0,fire_origin,80.0,True,False
147,cwh_vm_1_hw_cw,shape_area_ha,2,1,7.106339324102803,7.106339324102803,1.0,False,cwh,vm,1,hw,cw,69.0,23.0,logging_origin,80.0,False,True
162,cwh_vm_1_hw_cw,shape_area_ha,3,1,6.066702285569929,6.066702285569929,1.0,False,cwh,vm,1,hw,cw,84.0,30.0,fire_origin,80.0,True,False
177,cwh_vm_1_hw_cw,shape_area_ha,1,1,7.194110520524529,7.194110520524529,1.0,False,cwh,vm,1,hw,cw,7.0,19.0,logging_origin,80.0,False,True
216,cwh_vm_1_hw_cw,shape_area_ha,3,1,5.746876580877191,5.746876580877191,1.0,False,cwh,vm,1,hw,cw,74.0,24.0,logging_origin,80.0,False,True
217,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.2372914927677354,2.2372914927677354,1.0,False,cwh,vm,1,hw,cw,79.0,25.0,logging_origin,80.0,False,True
218,cwh_vm_1_hw_cw,shape_area_ha,1,1,4.007018810554771,4.007018810554771,1.0,False,cwh,vm,1,hw,cw,79.0,23.0,logging_origin,80.0,False,True
224,cwh_vm_1_hw_cw,shape_area_ha,2,1,7.478287744256822,7.478287744256822,1.0,False,cwh,vm,1,hw,cw,74.0,24.0,logging_origin,80.0,False,True
226,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.7096464948303354,1.7096464948303354,1.0,False,cwh,vm,1,hw,cw,49.0,29.0,logging_origin,80.0,False,True
227,cwh_vm_1_hw_cw,shape_area_ha,3,1,8.729055962782521,8.729055962782521,1.0,False,cwh,vm,1,hw,cw,74.0,30.0,logging_origin,80.0,False,True
250,cwh_vm_1_hw_cw,shape_area_ha,3,1,6.419573052038548,6.419573052038548,1.0,False,cwh,vm,1,hw,cw,16.0,27.0,logging_origin,80.0,False,True
251,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.267532547899462,2.267532547899462,1.0,False,cwh,vm,1,hw,cw,21.0,28.0,logging_origin,80.0,False,True
280,cwh_vm_1_hw_cw,shape_area_ha,1,1,21.58410478343285,21.58410478343285,1.0,False,cwh,vm,1,hw,cw,7.0,22.0,logging_origin,80.0,False,True
292,cwh_vm_1_hw_cw,shape_area_ha,4,1,6.6619615394815925,6.6619615394815925,1.0,False,cwh,vm,1,hw,cw,3.0,26.0,logging_origin,80.0,False,True
301,cwh_vm_1_hw_cw,shape_area_ha,3,1,4.200997688346304,4.200997688346304,1.0,False,cwh,vm,1,hw,cw,4.0,31.0,logging_origin,80.0,False,True
307,cwh_vm_1_hw_cw,shape_area_ha,2,1,3.2379172754296603,3.2379172754296603,1.0,False,cwh,vm,1,hw,cw,74.0,23.0,logging_origin,80.0,False,True
308,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.648673426098987,1.648673426098987,1.0,False,cwh,vm,1,hw,cw,74.0,25.0,logging_origin,80.0,False,True
309,cwh_vm_1_hw_cw,shape_area_ha,1,1,5.139980030273619,5.139980030273619,1.0,False,cwh,vm,1,hw,cw,74.0,24.0,logging_origin,80.0,False,True
321,cwh_vm_1_hw_cw,shape_area_ha,3,1,4.604627353186644,4.604627353186644,1.0,False,cwh,vm,1,hw,cw,4.0,30.0,logging_origin,80.0,False,True
327,cwh_vm_1_hw_cw,shape_area_ha,1,1,3.440241172261797,3.440241172261797,1.0,False,cwh,vm,1,hw,cw,4.0,31.0,logging_origin,80.0,False,True
373,cwh_vm_1_hw_cw,shape_area_ha,1,1,3.031590771784857,3.031590771784857,1.0,False,cwh,vm,1,hw,cw,69.0,13.0,logging_origin,80.0,False,True
377,cwh_vm_1_hw_cw,shape_area_ha,1,1,5.0566122771388695,5.0566122771388695,1.0,False,cwh,vm,1,hw,cw,74.0,25.0,logging_origin,80.0,False,True
378,cwh_vm_1_hw_cw,shape_area_ha,4,1,16.491659158077823,16.491659158077823,1.0,False,cwh,vm,1,hw,cw,79.0,24.0,logging_origin,80.0,False,True
399,cwh_vm_1_hw_cw,shape_area_ha,1,1,5.627091273581304,5.627091273581304,1.0,False,cwh,vm,1,hw,cw,74.0,19.0,logging_origin,80.0,False,True
408,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.1506670229932827,1.1506670229932827,1.0,False,cwh,vm,1,hw,cw,74.0,26.0,logging_origin,80.0,False,True
