source_feature_class,res_key,forest_cover_id,bec,bec_zone,bec_subzone,bec_variant,leading_species_1,leading_species_2,leading_species_1_share,leading_species_2_share,species_count,tie_break_used,shape_area_ha,au_id,assignment_status
resultant,1245,504,CWHvm1,cwh,vm,1,fdc,hw,55.0,30.0,3,False,5.100892782831903,cwh_vm_1_fdc_hw,assigned
resultant,1769,1029,CWHvm1,cwh,vm,1,fdc,hw,90.0,10.0,2,False,0.5632258752792212,cwh_vm_1_fdc_hw,assigned
resultant,18,1043,CWHvm1,cwh,vm,1,fdc,x,100.0,0.0,1,False,0.9713713869242134,cwh_vm_1_fdc_x,assigned
resultant,52,265,CWHvm1,cwh,vm,1,fdc,x,100.0,0.0,1,False,2.586514297229191,cwh_vm_1_fdc_x,assigned
resultant,60,130,CWHvm1,cwh,vm,1,fdc,x,100.0,0.0,1,False,2.989756994722039,cwh_vm_1_fdc_x,assigned
resultant,61,131,CWHvm1,cwh,vm,1,fdc,x,100.0,0.0,1,False,1.9008911543470044,cwh_vm_1_fdc_x,assigned
resultant,62,244,CWHvm1,cwh,vm,1,fdc,x,100.0,0.0,1,False,3.5040040237890766,cwh_vm_1_fdc_x,assigned
resultant,1181,427,CWHvm1,cwh,vm,1,fdc,x,100.0,0.0,1,False,1.4634779592281266,cwh_vm_1_fdc_x,assigned
resultant,1504,39,CWHvm1,cwh,vm,1,fdc,x,100.0,0.0,1,False,0.839531796407921,cwh_vm_1_fdc_x,assigned
resultant,1863,265,CWHvm1,cwh,vm,1,fdc,x,100.0,0.0,1,False,6.653767603943696,cwh_vm_1_fdc_x,assigned
resultant,365,638,CWHvm1,cwh,vm,1,hw,ba,60.0,20.0,3,True,27.295017846898915,cwh_vm_1_hw_ba,assigned
resultant,1787,662,CWHvm1,cwh,vm,1,hw,ba,60.0,20.0,3,True,0.41356490286476544,cwh_vm_1_hw_ba,assigned
resultant,19,177,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,7.194110520524529,cwh_vm_1_hw_cw,assigned
resultant,26,280,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,3,False,21.584104783432846,cwh_vm_1_hw_cw,assigned
resultant,84,761,CWHvm1,cwh,vm,1,hw,cw,80.0,10.0,3,True,1.7225810035409121,cwh_vm_1_hw_cw,assigned
resultant,95,373,CWHvm1,cwh,vm,1,hw,cw,80.0,10.0,3,True,3.031590771784857,cwh_vm_1_hw_cw,assigned
resultant,121,595,CWHvm1,cwh,vm,1,hw,cw,55.0,40.0,3,False,2.319201591783574,cwh_vm_1_hw_cw,assigned
resultant,123,679,CWHvm1,cwh,vm,1,hw,cw,55.0,40.0,3,False,2.94844356114867,cwh_vm_1_hw_cw,assigned
resultant,135,500,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,4.098730059976255,cwh_vm_1_hw_cw,assigned
resultant,138,1019,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,1.2902426838600194,cwh_vm_1_hw_cw,assigned
resultant,157,145,CWHvm1,cwh,vm,1,hw,cw,65.0,25.0,3,False,4.657230552300778,cwh_vm_1_hw_cw,assigned
resultant,193,416,CWHvm1,cwh,vm,1,hw,cw,80.0,15.0,3,False,2.1390402849464087,cwh_vm_1_hw_cw,assigned
resultant,195,556,CWHvm1,cwh,vm,1,hw,cw,90.0,5.0,3,True,1.5118597875146254,cwh_vm_1_hw_cw,assigned
resultant,196,602,CWHvm1,cwh,vm,1,hw,cw,75.0,20.0,3,False,6.551901467760879,cwh_vm_1_hw_cw,assigned
resultant,197,602,CWHvm1,cwh,vm,1,hw,cw,75.0,20.0,3,False,0.1778258398200053,cwh_vm_1_hw_cw,assigned
resultant,216,557,CWHvm1,cwh,vm,1,hw,cw,80.0,20.0,2,False,0.9160696564727999,cwh_vm_1_hw_cw,assigned
resultant,217,739,CWHvm1,cwh,vm,1,hw,cw,60.0,40.0,2,False,2.635632164105976,cwh_vm_1_hw_cw,assigned
resultant,218,739,CWHvm1,cwh,vm,1,hw,cw,60.0,40.0,2,False,1.8126372161018525,cwh_vm_1_hw_cw,assigned
resultant,219,739,CWHvm1,cwh,vm,1,hw,cw,60.0,40.0,2,False,2.5153993770367706,cwh_vm_1_hw_cw,assigned
resultant,224,495,CWHvm1,cwh,vm,1,hw,cw,85.0,10.0,3,False,1.6459285064281164,cwh_vm_1_hw_cw,assigned
resultant,225,604,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,1.7532582265871068,cwh_vm_1_hw_cw,assigned
resultant,228,399,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,5.627091273581304,cwh_vm_1_hw_cw,assigned
resultant,246,684,CWHvm1,cwh,vm,1,hw,cw,55.0,30.0,3,False,2.6800649631463513,cwh_vm_1_hw_cw,assigned
resultant,260,781,CWHvm1,cwh,vm,1,hw,cw,70.0,30.0,2,False,0.6039789454198252,cwh_vm_1_hw_cw,assigned
resultant,261,781,CWHvm1,cwh,vm,1,hw,cw,70.0,30.0,2,False,2.495380357208548,cwh_vm_1_hw_cw,assigned
resultant,263,1051,CWHvm1,cwh,vm,1,hw,cw,90.0,10.0,2,False,1.2814995758378638,cwh_vm_1_hw_cw,assigned
resultant,266,558,CWHvm1,cwh,vm,1,hw,cw,75.0,20.0,3,False,2.822495646904252,cwh_vm_1_hw_cw,assigned
resultant,268,616,CWHvm1,cwh,vm,1,hw,cw,67.0,25.0,4,False,2.531180308820622,cwh_vm_1_hw_cw,assigned
resultant,269,616,CWHvm1,cwh,vm,1,hw,cw,67.0,25.0,4,False,0.8599828672964546,cwh_vm_1_hw_cw,assigned
resultant,284,559,CWHvm1,cwh,vm,1,hw,cw,65.0,20.0,3,False,5.022657395989497,cwh_vm_1_hw_cw,assigned
resultant,314,565,CWHvm1,cwh,vm,1,hw,cw,50.0,45.0,3,False,2.1481934277291117,cwh_vm_1_hw_cw,assigned
resultant,330,549,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,6.12606566849518,cwh_vm_1_hw_cw,assigned
resultant,331,635,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,0.17927465022213074,cwh_vm_1_hw_cw,assigned
resultant,332,635,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,6.6497140868256555,cwh_vm_1_hw_cw,assigned
resultant,333,635,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,0.630493924804443,cwh_vm_1_hw_cw,assigned
resultant,334,635,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,1.6485117220039653,cwh_vm_1_hw_cw,assigned
resultant,335,649,CWHvm1,cwh,vm,1,hw,cw,65.0,20.0,4,False,7.1531506986614914,cwh_vm_1_hw_cw,assigned
resultant,378,529,CWHvm1,cwh,vm,1,hw,cw,75.0,25.0,2,False,0.7086326980246731,cwh_vm_1_hw_cw,assigned
resultant,379,529,CWHvm1,cwh,vm,1,hw,cw,75.0,25.0,2,False,0.64352119078276,cwh_vm_1_hw_cw,assigned
resultant,384,763,CWHvm1,cwh,vm,1,hw,cw,70.0,30.0,2,False,6.201116428722927,cwh_vm_1_hw_cw,assigned
resultant,386,723,CWHvm1,cwh,vm,1,hw,cw,82.0,15.0,3,False,0.9272121384822771,cwh_vm_1_hw_cw,assigned
resultant,387,723,CWHvm1,cwh,vm,1,hw,cw,82.0,15.0,3,False,2.303366804490326,cwh_vm_1_hw_cw,assigned
resultant,388,723,CWHvm1,cwh,vm,1,hw,cw,82.0,15.0,3,False,2.1020998849895864,cwh_vm_1_hw_cw,assigned
resultant,392,493,CWHvm1,cwh,vm,1,hw,cw,75.0,20.0,3,False,5.725411357654396,cwh_vm_1_hw_cw,assigned
resultant,394,552,CWHvm1,cwh,vm,1,hw,cw,80.0,15.0,3,False,7.127164455255609,cwh_vm_1_hw_cw,assigned
resultant,395,637,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,4,False,5.55396937732637,cwh_vm_1_hw_cw,assigned
resultant,399,764,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,0.36039789898322905,cwh_vm_1_hw_cw,assigned
resultant,400,764,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,5.623522283412969,cwh_vm_1_hw_cw,assigned
resultant,417,560,CWHvm1,cwh,vm,1,hw,cw,60.0,30.0,3,False,7.0224255768130055,cwh_vm_1_hw_cw,assigned
resultant,418,603,CWHvm1,cwh,vm,1,hw,cw,80.0,10.0,3,True,9.490095700508435,cwh_vm_1_hw_cw,assigned
resultant,423,771,CWHvm1,cwh,vm,1,hw,cw,55.0,35.0,3,False,2.995388176347645,cwh_vm_1_hw_cw,assigned
resultant,424,771,CWHvm1,cwh,vm,1,hw,cw,55.0,35.0,3,False,0.5628060885406639,cwh_vm_1_hw_cw,assigned
resultant,435,431,CWHvm1,cwh,vm,1,hw,cw,70.0,15.0,3,True,6.999776736704121,cwh_vm_1_hw_cw,assigned
resultant,437,615,CWHvm1,cwh,vm,1,hw,cw,70.0,15.0,3,True,5.327296242907372,cwh_vm_1_hw_cw,assigned
resultant,438,615,CWHvm1,cwh,vm,1,hw,cw,70.0,15.0,3,True,1.9350799435278823,cwh_vm_1_hw_cw,assigned
resultant,450,93,CWHvm1,cwh,vm,1,hw,cw,45.0,35.0,3,False,2.2509757507279287,cwh_vm_1_hw_cw,assigned
resultant,466,31,CWHvm1,cwh,vm,1,hw,cw,55.0,45.0,2,False,6.0302979879706475,cwh_vm_1_hw_cw,assigned
resultant,468,218,CWHvm1,cwh,vm,1,hw,cw,80.0,20.0,2,False,4.007018810554771,cwh_vm_1_hw_cw,assigned
resultant,510,84,CWHvm1,cwh,vm,1,hw,cw,50.0,45.0,3,False,18.578179736712944,cwh_vm_1_hw_cw,assigned
resultant,511,102,CWHvm1,cwh,vm,1,hw,cw,50.0,45.0,3,False,9.04793810924078,cwh_vm_1_hw_cw,assigned
resultant,512,147,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,2.9402314882167566,cwh_vm_1_hw_cw,assigned
resultant,513,147,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,4.166107835886046,cwh_vm_1_hw_cw,assigned
resultant,514,307,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,2.863691393892869,cwh_vm_1_hw_cw,assigned
resultant,515,307,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,0.3742258815367911,cwh_vm_1_hw_cw,assigned
resultant,521,555,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,4,False,9.942064813055747,cwh_vm_1_hw_cw,assigned
resultant,522,609,CWHvm1,cwh,vm,1,hw,cw,75.0,20.0,3,False,7.7008721579084245,cwh_vm_1_hw_cw,assigned
resultant,523,614,CWHvm1,cwh,vm,1,hw,cw,55.0,40.0,3,False,2.3890661537902504,cwh_vm_1_hw_cw,assigned
resultant,524,614,CWHvm1,cwh,vm,1,hw,cw,55.0,40.0,3,False,0.10249676373490531,cwh_vm_1_hw_cw,assigned
resultant,525,614,CWHvm1,cwh,vm,1,hw,cw,55.0,40.0,3,False,1.8662636908829409,cwh_vm_1_hw_cw,assigned
resultant,526,614,CWHvm1,cwh,vm,1,hw,cw,55.0,40.0,3,False,1.8476977242235884,cwh_vm_1_hw_cw,assigned
resultant,527,710,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,4,False,26.124060513414292,cwh_vm_1_hw_cw,assigned
resultant,528,710,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,4,False,1.3179363307169496,cwh_vm_1_hw_cw,assigned
resultant,534,1045,CWHvm1,cwh,vm,1,hw,cw,80.0,15.0,3,False,5.315009119953154,cwh_vm_1_hw_cw,assigned
resultant,545,496,CWHvm1,cwh,vm,1,hw,cw,80.0,10.0,3,True,6.49948719972548,cwh_vm_1_hw_cw,assigned
resultant,550,553,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,0.18752310731929145,cwh_vm_1_hw_cw,assigned
resultant,551,553,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,2.600591233400461,cwh_vm_1_hw_cw,assigned
resultant,593,663,CWHvm1,cwh,vm,1,hw,cw,75.0,25.0,2,False,6.407236217432514,cwh_vm_1_hw_cw,assigned
resultant,594,716,CWHvm1,cwh,vm,1,hw,cw,70.0,30.0,2,False,0.8928105348450317,cwh_vm_1_hw_cw,assigned
resultant,595,716,CWHvm1,cwh,vm,1,hw,cw,70.0,30.0,2,False,0.6765025098393639,cwh_vm_1_hw_cw,assigned
resultant,596,716,CWHvm1,cwh,vm,1,hw,cw,70.0,30.0,2,False,1.3646611732511538,cwh_vm_1_hw_cw,assigned
resultant,610,702,CWHvm1,cwh,vm,1,hw,cw,57.0,40.0,3,False,3.5938647628658917,cwh_vm_1_hw_cw,assigned
resultant,611,702,CWHvm1,cwh,vm,1,hw,cw,57.0,40.0,3,False,1.997832204426674,cwh_vm_1_hw_cw,assigned
resultant,614,104,CWHvm1,cwh,vm,1,hw,cw,85.0,10.0,3,False,3.9694839251288374,cwh_vm_1_hw_cw,assigned
resultant,616,216,CWHvm1,cwh,vm,1,hw,cw,85.0,10.0,3,False,1.2031242650508245,cwh_vm_1_hw_cw,assigned
resultant,617,216,CWHvm1,cwh,vm,1,hw,cw,85.0,10.0,3,False,4.224513440888063,cwh_vm_1_hw_cw,assigned
resultant,618,216,CWHvm1,cwh,vm,1,hw,cw,85.0,10.0,3,False,0.3192388749383033,cwh_vm_1_hw_cw,assigned
resultant,621,605,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,1.536694348563,cwh_vm_1_hw_cw,assigned
resultant,624,665,CWHvm1,cwh,vm,1,hw,cw,75.0,20.0,3,False,5.494551778258936,cwh_vm_1_hw_cw,assigned
resultant,633,864,CWHvm1,cwh,vm,1,hw,cw,85.0,10.0,3,False,0.715594496607609,cwh_vm_1_hw_cw,assigned
resultant,642,224,CWHvm1,cwh,vm,1,hw,cw,50.0,35.0,4,False,7.293768234345806,cwh_vm_1_hw_cw,assigned
resultant,643,224,CWHvm1,cwh,vm,1,hw,cw,50.0,35.0,4,False,0.18451950991101604,cwh_vm_1_hw_cw,assigned
resultant,644,309,CWHvm1,cwh,vm,1,hw,cw,60.0,30.0,3,False,5.139980030273619,cwh_vm_1_hw_cw,assigned
resultant,659,767,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,4.7084133228657405,cwh_vm_1_hw_cw,assigned
resultant,660,767,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,10.38094669877406,cwh_vm_1_hw_cw,assigned
resultant,663,378,CWHvm1,cwh,vm,1,hw,cw,45.0,40.0,4,False,2.114011761497004,cwh_vm_1_hw_cw,assigned
resultant,664,378,CWHvm1,cwh,vm,1,hw,cw,45.0,40.0,4,False,0.7142723934130113,cwh_vm_1_hw_cw,assigned
resultant,665,378,CWHvm1,cwh,vm,1,hw,cw,45.0,40.0,4,False,12.191920348806581,cwh_vm_1_hw_cw,assigned
resultant,668,547,CWHvm1,cwh,vm,1,hw,cw,55.0,25.0,4,False,2.6187937436961404,cwh_vm_1_hw_cw,assigned
resultant,669,547,CWHvm1,cwh,vm,1,hw,cw,55.0,25.0,4,False,2.10207237774644,cwh_vm_1_hw_cw,assigned
resultant,670,564,CWHvm1,cwh,vm,1,hw,cw,45.0,40.0,3,False,3.82263597252275,cwh_vm_1_hw_cw,assigned
resultant,671,564,CWHvm1,cwh,vm,1,hw,cw,45.0,40.0,3,False,2.10939814320728,cwh_vm_1_hw_cw,assigned
resultant,672,564,CWHvm1,cwh,vm,1,hw,cw,45.0,40.0,3,False,1.8810316029290144,cwh_vm_1_hw_cw,assigned
resultant,674,699,CWHvm1,cwh,vm,1,hw,cw,45.0,40.0,3,False,0.5179130875142051,cwh_vm_1_hw_cw,assigned
resultant,675,699,CWHvm1,cwh,vm,1,hw,cw,45.0,40.0,3,False,0.4191244927157545,cwh_vm_1_hw_cw,assigned
resultant,676,699,CWHvm1,cwh,vm,1,hw,cw,45.0,40.0,3,False,4.8052254858744465,cwh_vm_1_hw_cw,assigned
resultant,690,413,CWHvm1,cwh,vm,1,hw,cw,60.0,20.0,3,True,14.310118576990195,cwh_vm_1_hw_cw,assigned
resultant,700,217,CWHvm1,cwh,vm,1,hw,cw,75.0,25.0,2,False,2.2372914927677354,cwh_vm_1_hw_cw,assigned
resultant,712,308,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,1.648673426098987,cwh_vm_1_hw_cw,assigned
resultant,738,377,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,3,False,5.0566122771388695,cwh_vm_1_hw_cw,assigned
resultant,744,677,CWHvm1,cwh,vm,1,hw,cw,80.0,10.0,3,True,0.13848104828328442,cwh_vm_1_hw_cw,assigned
resultant,745,677,CWHvm1,cwh,vm,1,hw,cw,80.0,10.0,3,True,1.8384854603549095,cwh_vm_1_hw_cw,assigned
resultant,746,705,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,9.451675516628024,cwh_vm_1_hw_cw,assigned
resultant,747,713,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,3,False,2.065180896599666,cwh_vm_1_hw_cw,assigned
resultant,748,713,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,3,False,5.381563399347592,cwh_vm_1_hw_cw,assigned
resultant,759,608,CWHvm1,cwh,vm,1,hw,cw,55.0,32.0,3,False,5.163988105452474,cwh_vm_1_hw_cw,assigned
resultant,760,608,CWHvm1,cwh,vm,1,hw,cw,55.0,32.0,3,False,1.4560979271917007,cwh_vm_1_hw_cw,assigned
resultant,761,608,CWHvm1,cwh,vm,1,hw,cw,55.0,32.0,3,False,1.1073413739343607,cwh_vm_1_hw_cw,assigned
resultant,762,608,CWHvm1,cwh,vm,1,hw,cw,55.0,32.0,3,False,4.059380397659073,cwh_vm_1_hw_cw,assigned
resultant,763,608,CWHvm1,cwh,vm,1,hw,cw,55.0,32.0,3,False,1.073255889348463,cwh_vm_1_hw_cw,assigned
resultant,764,608,CWHvm1,cwh,vm,1,hw,cw,55.0,32.0,3,False,0.1002865722405268,cwh_vm_1_hw_cw,assigned
resultant,779,670,CWHvm1,cwh,vm,1,hw,cw,55.0,25.0,3,False,0.18670447947228697,cwh_vm_1_hw_cw,assigned
resultant,780,670,CWHvm1,cwh,vm,1,hw,cw,55.0,25.0,3,False,4.379204323958465,cwh_vm_1_hw_cw,assigned
resultant,781,670,CWHvm1,cwh,vm,1,hw,cw,55.0,25.0,3,False,0.7106010083291386,cwh_vm_1_hw_cw,assigned
resultant,791,408,CWHvm1,cwh,vm,1,hw,cw,80.0,20.0,2,False,1.1506670229932827,cwh_vm_1_hw_cw,assigned
resultant,798,436,CWHvm1,cwh,vm,1,hw,cw,70.0,27.0,3,False,3.6063536827668803,cwh_vm_1_hw_cw,assigned
resultant,815,292,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,0.16046030312513418,cwh_vm_1_hw_cw,assigned
resultant,816,292,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,5.588500236681054,cwh_vm_1_hw_cw,assigned
resultant,817,292,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,0.5936429218263226,cwh_vm_1_hw_cw,assigned
resultant,818,292,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,0.3193580778490815,cwh_vm_1_hw_cw,assigned
resultant,822,494,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,5.272153661552071,cwh_vm_1_hw_cw,assigned
resultant,827,888,CWHvm1,cwh,vm,1,hw,cw,65.0,30.0,3,False,1.794542006569219,cwh_vm_1_hw_cw,assigned
resultant,832,144,CWHvm1,cwh,vm,1,hw,cw,75.0,15.0,3,False,0.4399504626984135,cwh_vm_1_hw_cw,assigned
resultant,833,144,CWHvm1,cwh,vm,1,hw,cw,75.0,15.0,3,False,0.26383849712075846,cwh_vm_1_hw_cw,assigned
resultant,834,144,CWHvm1,cwh,vm,1,hw,cw,75.0,15.0,3,False,16.094065801244483,cwh_vm_1_hw_cw,assigned
resultant,835,144,CWHvm1,cwh,vm,1,hw,cw,75.0,15.0,3,False,0.22123357287590348,cwh_vm_1_hw_cw,assigned
resultant,836,144,CWHvm1,cwh,vm,1,hw,cw,75.0,15.0,3,False,1.2999049901481154,cwh_vm_1_hw_cw,assigned
resultant,837,144,CWHvm1,cwh,vm,1,hw,cw,75.0,15.0,3,False,1.462502171093099,cwh_vm_1_hw_cw,assigned
resultant,845,546,CWHvm1,cwh,vm,1,hw,cw,65.0,20.0,4,False,4.296065324121169,cwh_vm_1_hw_cw,assigned
resultant,846,546,CWHvm1,cwh,vm,1,hw,cw,65.0,20.0,4,False,0.38253537193744896,cwh_vm_1_hw_cw,assigned
resultant,847,546,CWHvm1,cwh,vm,1,hw,cw,65.0,20.0,4,False,5.602452208801544,cwh_vm_1_hw_cw,assigned
resultant,849,633,CWHvm1,cwh,vm,1,hw,cw,60.0,30.0,3,False,4.8002527130499,cwh_vm_1_hw_cw,assigned
resultant,851,776,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,3,False,6.997130586612996,cwh_vm_1_hw_cw,assigned
resultant,866,704,CWHvm1,cwh,vm,1,hw,cw,45.0,35.0,4,False,6.351524393364495,cwh_vm_1_hw_cw,assigned
resultant,886,528,CWHvm1,cwh,vm,1,hw,cw,40.0,30.0,4,False,3.8339370817853355,cwh_vm_1_hw_cw,assigned
resultant,889,99,CWHvm1,cwh,vm,1,hw,cw,65.0,35.0,2,False,2.4299265940370414,cwh_vm_1_hw_cw,assigned
resultant,892,250,CWHvm1,cwh,vm,1,hw,cw,60.0,40.0,2,False,5.961397640602749,cwh_vm_1_hw_cw,assigned
resultant,893,250,CWHvm1,cwh,vm,1,hw,cw,60.0,40.0,2,False,0.2406603138632413,cwh_vm_1_hw_cw,assigned
resultant,894,250,CWHvm1,cwh,vm,1,hw,cw,60.0,40.0,2,False,0.21751509757255807,cwh_vm_1_hw_cw,assigned
resultant,903,778,CWHvm1,cwh,vm,1,hw,cw,80.0,20.0,2,False,20.665391481791854,cwh_vm_1_hw_cw,assigned
resultant,904,778,CWHvm1,cwh,vm,1,hw,cw,80.0,20.0,2,False,4.358572492565323,cwh_vm_1_hw_cw,assigned
resultant,905,861,CWHvm1,cwh,vm,1,hw,cw,70.0,30.0,2,False,0.22397090994507116,cwh_vm_1_hw_cw,assigned
resultant,906,861,CWHvm1,cwh,vm,1,hw,cw,70.0,30.0,2,False,0.41924662546701047,cwh_vm_1_hw_cw,assigned
resultant,908,862,CWHvm1,cwh,vm,1,hw,cw,60.0,37.0,3,False,1.7337974271588785,cwh_vm_1_hw_cw,assigned
resultant,917,550,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,0.4043607177753194,cwh_vm_1_hw_cw,assigned
resultant,918,550,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,1.1015426017695582,cwh_vm_1_hw_cw,assigned
resultant,919,550,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,0.23781854205412234,cwh_vm_1_hw_cw,assigned
resultant,920,550,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,0.46955748148853027,cwh_vm_1_hw_cw,assigned
resultant,922,715,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,10.834156943442679,cwh_vm_1_hw_cw,assigned
resultant,923,715,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,2.1674306198907294,cwh_vm_1_hw_cw,assigned
resultant,924,715,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,4.073355011924403,cwh_vm_1_hw_cw,assigned
resultant,925,766,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,2.380773694534284,cwh_vm_1_hw_cw,assigned
resultant,926,766,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,1.745441284656455,cwh_vm_1_hw_cw,assigned
resultant,943,772,CWHvm1,cwh,vm,1,hw,cw,50.0,35.0,4,False,0.7254364058341469,cwh_vm_1_hw_cw,assigned
resultant,944,772,CWHvm1,cwh,vm,1,hw,cw,50.0,35.0,4,False,1.1421815982357364,cwh_vm_1_hw_cw,assigned
resultant,990,502,CWHvm1,cwh,vm,1,hw,cw,40.0,35.0,3,False,3.515216367828659,cwh_vm_1_hw_cw,assigned
resultant,991,562,CWHvm1,cwh,vm,1,hw,cw,50.0,25.0,3,True,7.368186679393202,cwh_vm_1_hw_cw,assigned
resultant,996,865,CWHvm1,cwh,vm,1,hw,cw,40.0,30.0,3,True,0.6615091307155109,cwh_vm_1_hw_cw,assigned
resultant,997,865,CWHvm1,cwh,vm,1,hw,cw,40.0,30.0,3,True,0.37557618008093246,cwh_vm_1_hw_cw,assigned
resultant,1012,1018,CWHvm1,cwh,vm,1,hw,cw,70.0,30.0,2,False,2.5054166318400366,cwh_vm_1_hw_cw,assigned
resultant,1023,720,CWHvm1,cwh,vm,1,hw,cw,55.0,37.0,4,False,30.909171555312938,cwh_vm_1_hw_cw,assigned
resultant,1024,720,CWHvm1,cwh,vm,1,hw,cw,55.0,37.0,4,False,0.4154438790942071,cwh_vm_1_hw_cw,assigned
resultant,1025,720,CWHvm1,cwh,vm,1,hw,cw,55.0,37.0,4,False,0.380200057033675,cwh_vm_1_hw_cw,assigned
resultant,1026,720,CWHvm1,cwh,vm,1,hw,cw,55.0,37.0,4,False,0.573186352621001,cwh_vm_1_hw_cw,assigned
resultant,1027,773,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,0.34407116173621216,cwh_vm_1_hw_cw,assigned
resultant,1028,773,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,1.5799927413552277,cwh_vm_1_hw_cw,assigned
resultant,1029,873,CWHvm1,cwh,vm,1,hw,cw,65.0,30.0,3,False,4.9435725443538345,cwh_vm_1_hw_cw,assigned
resultant,1030,887,CWHvm1,cwh,vm,1,hw,cw,62.0,30.0,4,False,1.6054479333620135,cwh_vm_1_hw_cw,assigned
resultant,1031,887,CWHvm1,cwh,vm,1,hw,cw,62.0,30.0,4,False,1.6848650015366802,cwh_vm_1_hw_cw,assigned
resultant,1032,887,CWHvm1,cwh,vm,1,hw,cw,62.0,30.0,4,False,5.351571361458217,cwh_vm_1_hw_cw,assigned
resultant,1033,887,CWHvm1,cwh,vm,1,hw,cw,62.0,30.0,4,False,1.2773569046826823,cwh_vm_1_hw_cw,assigned
resultant,1093,251,CWHvm1,cwh,vm,1,hw,cw,40.0,25.0,5,False,2.267532547899462,cwh_vm_1_hw_cw,assigned
resultant,1100,748,CWHvm1,cwh,vm,1,hw,cw,60.0,20.0,3,True,6.1042771011957395,cwh_vm_1_hw_cw,assigned
resultant,1115,226,CWHvm1,cwh,vm,1,hw,cw,75.0,25.0,2,False,1.7096464948303354,cwh_vm_1_hw_cw,assigned
resultant,1125,1024,CWHvm1,cwh,vm,1,hw,cw,70.0,30.0,2,False,4.02482497655273,cwh_vm_1_hw_cw,assigned
resultant,1145,882,CWHvm1,cwh,vm,1,hw,cw,70.0,17.0,4,False,5.884780410684946,cwh_vm_1_hw_cw,assigned
resultant,1170,880,CWHvm1,cwh,vm,1,hw,cw,50.0,25.0,4,False,1.1536801213880776,cwh_vm_1_hw_cw,assigned
resultant,1171,880,CWHvm1,cwh,vm,1,hw,cw,50.0,25.0,4,False,4.970356438030993,cwh_vm_1_hw_cw,assigned
resultant,1190,227,CWHvm1,cwh,vm,1,hw,cw,65.0,33.0,3,False,4.490696566889262,cwh_vm_1_hw_cw,assigned
resultant,1191,227,CWHvm1,cwh,vm,1,hw,cw,65.0,33.0,3,False,1.7353797228101175,cwh_vm_1_hw_cw,assigned
