track,treatment,begin_age,end_age,au_id,origin,statecode,newtrack,natural_hw_share_pct,treated_hw_share_pct,missing_hw_in_treated_bootstrap,ct_intensity_dependency,audit_flags
9597,CT45,45,49,cwh_vm_1_cw_hw,natural,EN,19714,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
9598,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19715,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9598,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,9617,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9598,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19716,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9624,CT35,35,39,cwh_dm_x_cw_hw,natural,EN,19717,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
9624,CT40,40,44,cwh_dm_x_cw_hw,natural,EN,9632,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
9624,CT45,45,49,cwh_dm_x_cw_hw,natural,EN,19718,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
9625,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19719,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9625,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,9644,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9625,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19720,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9789,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19721,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9789,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,9797,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9789,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19722,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9790,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19723,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9790,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,9809,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9790,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19724,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10122,CT35,35,39,cwh_dm_x_cw_hw,natural,EN,19725,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
10122,CT40,40,44,cwh_dm_x_cw_hw,natural,EN,10130,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
10122,CT45,45,49,cwh_dm_x_cw_hw,natural,EN,19726,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
10123,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19727,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10123,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,10142,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10123,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19728,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10230,CT35,35,39,cwh_dm_x_cw_hw,natural,EN,19729,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
10230,CT40,40,44,cwh_dm_x_cw_hw,natural,EN,10238,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
10230,CT45,45,49,cwh_dm_x_cw_hw,natural,EN,19730,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
10231,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19731,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10231,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,10250,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10231,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19732,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10311,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19733,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10311,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,10319,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10311,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19734,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10312,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19735,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10312,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,10331,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10312,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19736,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10473,CT35,35,39,cwh_dm_x_cw_dr,treated,EM,19737,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10473,CT40,40,44,cwh_dm_x_cw_dr,treated,EM,10481,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10473,CT45,45,49,cwh_dm_x_cw_dr,treated,EM,19738,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10474,CT35,35,39,cwh_dm_x_cw_dr,treated,FM,19739,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10474,CT40,40,44,cwh_dm_x_cw_dr,treated,FM,10493,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10474,CT45,45,49,cwh_dm_x_cw_dr,treated,FM,19740,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10527,CT35,35,39,cwh_vm_2_cw_hw,natural,EN,19741,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
10527,CT40,40,44,cwh_vm_2_cw_hw,natural,EN,10535,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
10527,CT45,45,49,cwh_vm_2_cw_hw,natural,EN,19742,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
10528,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19743,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10528,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,10547,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10528,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19744,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10554,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19745,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10554,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,10562,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10554,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19746,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10555,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19747,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10555,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,10574,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10555,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19748,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10730,CT35,35,39,cwh_dm_x_cw_fdc,treated,EM,19749,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10730,CT40,40,44,cwh_dm_x_cw_fdc,treated,EM,10738,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10730,CT45,45,49,cwh_dm_x_cw_fdc,treated,EM,19750,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10731,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19751,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10731,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,10750,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10731,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19752,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
10838,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19753,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10838,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,10846,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10838,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19754,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10839,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19755,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10839,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,10858,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10839,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19756,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10865,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19757,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10865,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,10873,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10865,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19758,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10866,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19759,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10866,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,10885,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
10866,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19760,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11228,CT35,35,39,cwh_vm_1_cw_fdc,treated,EM,19761,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11228,CT40,40,44,cwh_vm_1_cw_fdc,treated,EM,11236,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11228,CT45,45,49,cwh_vm_1_cw_fdc,treated,EM,19762,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11229,CT35,35,39,cwh_vm_1_cw_fdc,treated,FM,19763,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11229,CT40,40,44,cwh_vm_1_cw_fdc,treated,FM,11248,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11229,CT45,45,49,cwh_vm_1_cw_fdc,treated,FM,19764,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11418,CT35,35,39,cwh_dm_x_cw_hw,natural,EN,19765,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
11418,CT40,40,44,cwh_dm_x_cw_hw,natural,EN,11426,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
11418,CT45,45,49,cwh_dm_x_cw_hw,natural,EN,19766,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
11419,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19767,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11419,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,11438,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11419,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19768,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11580,CT35,35,39,cwh_vm_1_cw_fdc,treated,EM,19769,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11580,CT40,40,44,cwh_vm_1_cw_fdc,treated,EM,11588,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11580,CT45,45,49,cwh_vm_1_cw_fdc,treated,EM,19770,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11581,CT35,35,39,cwh_vm_1_cw_fdc,treated,FM,19771,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11581,CT40,40,44,cwh_vm_1_cw_fdc,treated,FM,11600,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11581,CT45,45,49,cwh_vm_1_cw_fdc,treated,FM,19772,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11607,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19773,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11607,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,11615,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11607,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19774,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11608,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19775,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11608,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,11627,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11608,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19776,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11634,CT35,35,39,cwh_dm_x_cw_fdc,natural,EN,19777,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11634,CT40,40,44,cwh_dm_x_cw_fdc,natural,EN,11642,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11634,CT45,45,49,cwh_dm_x_cw_fdc,natural,EN,19778,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11635,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19779,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11635,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,11654,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11635,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19780,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11716,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19781,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11716,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,11724,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11716,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19782,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11717,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19783,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11717,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,11736,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11717,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19784,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11797,CT35,35,39,cwh_dm_x_cw_hw,natural,EN,19785,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
11797,CT40,40,44,cwh_dm_x_cw_hw,natural,EN,11805,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
11797,CT45,45,49,cwh_dm_x_cw_hw,natural,EN,19786,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
11798,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19787,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11798,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,11817,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11798,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19788,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11878,CT35,35,39,cwh_vm_1_cw_fdc,treated,EM,19789,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11878,CT40,40,44,cwh_vm_1_cw_fdc,treated,EM,11886,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11878,CT45,45,49,cwh_vm_1_cw_fdc,treated,EM,19790,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11879,CT35,35,39,cwh_vm_1_cw_fdc,treated,FM,19791,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11879,CT40,40,44,cwh_vm_1_cw_fdc,treated,FM,11898,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11879,CT45,45,49,cwh_vm_1_cw_fdc,treated,FM,19792,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11905,CT35,35,39,cwh_dm_x_cw_fdc,natural,EN,19793,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11905,CT40,40,44,cwh_dm_x_cw_fdc,natural,EN,11913,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11905,CT45,45,49,cwh_dm_x_cw_fdc,natural,EN,19794,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11906,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19795,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11906,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,11925,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11906,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19796,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
11959,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19797,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11959,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,11967,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11959,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19798,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11960,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19799,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11960,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,11979,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
11960,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19800,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12131,CT35,35,39,cwh_dm_x_cw_fdc,natural,EN,19801,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12131,CT40,40,44,cwh_dm_x_cw_fdc,natural,EN,12139,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12131,CT45,45,49,cwh_dm_x_cw_fdc,natural,EN,19802,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12132,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19803,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12132,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,12151,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12132,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19804,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12432,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19805,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12432,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,12440,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12432,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19806,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12433,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19807,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12433,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,12452,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12433,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19808,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12489,CT35,35,39,cwh_vm_1_cw_fdc,treated,EM,19809,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12489,CT40,40,44,cwh_vm_1_cw_fdc,treated,EM,12497,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12489,CT45,45,49,cwh_vm_1_cw_fdc,treated,EM,19810,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12490,CT35,35,39,cwh_vm_1_cw_fdc,treated,FM,19811,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12490,CT40,40,44,cwh_vm_1_cw_fdc,treated,FM,12509,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12490,CT45,45,49,cwh_vm_1_cw_fdc,treated,FM,19812,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
12543,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19813,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12543,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,12551,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12543,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19814,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12544,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19815,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12544,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,12563,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12544,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19816,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12952,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19817,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12952,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,12960,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12952,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19818,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12953,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19819,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12953,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,12972,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
12953,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19820,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
