Curve_ID,Age,Value
Yield_427,30,115.6368
Yield_427,40,119.3163
Yield_427,50,144.9504
Yield_427,60,171.0919
Yield_427,70,187.3574
Yield_427,80,195.12961
Yield_427,90,201.80781000000002
Yield_427,100,207.5251
Yield_427,110,212.3941
Yield_427,120,215.6686
Yield_427,130,217.1183
Yield_427,140,217.1401
Yield_427,150,215.61631
Yield_427,160,212.96171
Yield_427,170,210.2707
Yield_427,180,207.9601
Yield_427,190,206.1479
Yield_427,200,204.9026
Yield_427,210,203.9108
Yield_427,220,203.1317
Yield_427,230,202.3637
Yield_427,240,201.6057
Yield_427,250,200.85709
Yield_427,260,200.1177
Yield_427,270,199.3866
Yield_427,280,198.6562
Yield_427,290,197.9384
Yield_427,300,197.2324
Yield_427,310,196.5925
Yield_427,320,196.09900000000002
Yield_427,330,195.6104
Yield_427,340,195.1265
Yield_427,350,194.64699
Yield_428,0,0.0
Yield_428,10,0.0
Yield_428,20,0.1817
Yield_428,30,87.7594
Yield_428,40,193.4845
Yield_428,50,283.8466200000001
Yield_428,60,358.42841
Yield_428,70,408.46759
Yield_428,80,433.48969000000005
Yield_428,90,461.30411
Yield_428,100,486.68149000000005
Yield_428,110,508.84372
Yield_428,120,522.68457
Yield_428,130,525.1478900000002
Yield_428,140,519.30603
Yield_428,150,506.04639
Yield_428,160,487.8461
Yield_428,170,470.71661
Yield_428,180,457.07874
Yield_428,190,447.12909
Yield_428,200,440.95767
Yield_428,210,437.27713
Yield_428,220,435.13058
Yield_428,230,432.99872
Yield_428,240,430.87933
Yield_428,250,428.77148
Yield_428,260,426.67371
Yield_428,270,424.5849
Yield_428,280,422.50409
Yield_428,290,420.42993
Yield_428,300,418.36121
Yield_428,310,416.29773
Yield_428,320,414.2399
Yield_428,330,412.18604
Yield_428,340,410.13568
Yield_428,350,408.08844
Yield_429,0,0.0
Yield_429,10,0.0
Yield_429,20,12.1322
Yield_429,30,110.1539
Yield_429,40,213.81149
Yield_429,50,288.04449
Yield_429,60,328.28281
Yield_429,70,360.04358
Yield_429,80,396.59558
Yield_429,90,428.4917
Yield_429,100,456.47522
Yield_429,110,480.27899
Yield_429,120,493.8866
Yield_429,130,497.50958
Yield_429,140,493.52942
Yield_429,150,482.60962
Yield_429,160,467.22583
Yield_429,170,453.37842
Yield_429,180,442.43008
Yield_429,190,434.73358
Yield_429,200,430.48309000000006
Yield_429,210,427.82507
Yield_429,220,425.7464
Yield_429,230,423.69412
Yield_429,240,421.66641
Yield_429,250,419.66162
Yield_429,260,417.67801
Yield_429,270,415.7142
Yield_429,280,413.76892
Yield_429,290,411.8407
Yield_429,300,409.92877
Yield_429,310,408.03189
Yield_429,320,406.14899
Yield_429,330,404.27972
Yield_429,340,402.42261
Yield_429,350,400.57761
Yield_43,0,0.0
Yield_43,10,0.0
Yield_43,20,0.0
Yield_43,30,0.8233
Yield_43,40,2.2111
Yield_43,50,3.8716
Yield_43,60,5.5307
Yield_43,70,7.0664
Yield_43,80,8.4417
Yield_43,90,9.6487
Yield_43,100,10.6816
Yield_43,110,11.5305
Yield_43,120,12.2083
Yield_43,130,12.804
Yield_43,140,13.3233
Yield_43,150,13.7403
Yield_43,160,14.0273
Yield_43,170,14.2304
Yield_43,180,14.3816
Yield_43,190,14.4975
Yield_43,200,14.5819
Yield_43,210,14.5309
Yield_43,220,14.4715
Yield_43,230,14.4136
Yield_43,240,14.357000000000001
Yield_43,250,14.3018
Yield_43,260,14.2477
Yield_43,270,14.1949
Yield_43,280,14.142999999999999
Yield_43,290,14.092
Yield_43,300,14.042
Yield_43,310,13.9929
Yield_43,320,13.9444
Yield_43,330,13.8968
Yield_43,340,13.8498
Yield_43,350,13.8034
Yield_430,0,0.0
Yield_430,10,0.0
Yield_430,20,157.19279
Yield_430,30,329.92291
Yield_430,40,410.68747
Yield_430,50,438.09082
Yield_430,60,438.82196
Yield_430,70,421.9357
Yield_430,80,411.55429
Yield_430,90,420.67401
Yield_430,100,427.48199000000005
Yield_430,110,430.09061
Yield_430,120,424.3316
Yield_430,130,412.26349
Yield_430,140,396.22122
Yield_430,150,378.01147
Yield_430,160,360.37708
Yield_430,170,346.3250700000001
Yield_430,180,335.74701
Yield_430,190,328.46463
Yield_430,200,324.3508
Yield_430,210,322.05978
Yield_430,220,319.85107
Yield_430,230,317.63901
Yield_430,240,315.4227
Yield_430,250,313.20422
Yield_430,260,311.00208
Yield_430,270,308.79102
Yield_430,280,306.56998
Yield_430,290,304.33807
Yield_430,300,302.095
Yield_430,310,299.83969
Yield_430,320,297.5715
Yield_430,330,295.29019
Yield_430,340,292.995
Yield_430,350,290.68509
Yield_431,0,0.0
Yield_431,10,0.0
Yield_431,20,0.0
Yield_431,30,29.9559
Yield_431,40,122.6993
Yield_431,50,220.54572
Yield_431,60,311.3486
Yield_431,70,390.08807
Yield_431,80,419.98523
Yield_431,90,446.7876
Yield_431,100,468.12732
Yield_431,110,485.97968
Yield_431,120,503.31769
Yield_431,130,510.1012
Yield_431,140,508.66629000000006
Yield_431,150,499.17767
Yield_431,160,483.96649
Yield_431,170,469.4765
Yield_431,180,457.62677
Yield_431,190,448.93539
Yield_431,200,443.74759000000006
Yield_431,210,440.19611
Yield_431,220,437.55609
Yield_431,230,434.9519
Yield_431,240,432.3822
Yield_431,250,429.8446
Yield_431,260,427.3382
Yield_431,270,424.86139
Yield_431,280,422.41321
Yield_431,290,419.9921
Yield_431,300,417.59741
Yield_431,310,415.22778
Yield_431,320,412.88239
Yield_431,330,410.56058
Yield_431,340,408.26151
Yield_431,350,405.98419
Yield_432,0,0.0
Yield_432,10,0.0
Yield_432,20,0.0
Yield_432,30,49.4287
Yield_432,40,148.8463
Yield_432,50,215.5451
Yield_432,60,250.2944
Yield_432,70,278.59052
Yield_432,80,301.50079
Yield_432,90,319.948
Yield_432,100,334.5921
Yield_432,110,345.78809
Yield_432,120,350.68561
Yield_432,130,353.08319
Yield_432,140,351.96332
Yield_432,150,345.4332
Yield_432,160,335.0421100000001
Yield_432,170,325.28589
Yield_432,180,317.42468
Yield_432,190,311.77411
Yield_432,200,308.51889
Yield_432,210,306.34088
Yield_432,220,304.71869
Yield_432,230,303.11929
Yield_432,240,301.5419
Yield_432,250,299.98541
Yield_432,260,298.4487
Yield_432,270,296.93091
Yield_432,280,295.43079
Yield_432,290,293.9483
Yield_432,300,292.4823
Yield_432,310,291.0321
Yield_432,320,289.5972
Yield_432,330,288.1773100000001
Yield_432,340,286.7713
Yield_432,350,285.379
Yield_433,0,0.0
Yield_433,10,0.0
Yield_433,20,0.0
Yield_433,30,0.0
Yield_433,40,1.1161
Yield_433,50,2.4039
Yield_433,60,3.5145
Yield_433,70,4.4248
Yield_433,80,5.1836
Yield_433,90,5.773
Yield_433,100,6.2918
Yield_433,110,6.7347
Yield_433,120,7.1061
Yield_433,130,7.405
Yield_433,140,7.6373
Yield_433,150,7.8048
Yield_433,160,7.8854
Yield_433,170,7.9241
Yield_433,180,7.9406
Yield_433,190,7.9449
Yield_433,200,7.9435
Yield_433,210,7.9086
Yield_433,220,7.8718
Yield_433,230,7.8262
Yield_433,240,7.7741
Yield_433,250,7.7228
Yield_433,260,7.6723
Yield_433,270,7.6226
Yield_433,280,7.5737
Yield_433,290,7.5257
Yield_433,300,7.4783
Yield_433,310,7.4316
Yield_433,320,7.3857
Yield_433,330,7.3405
Yield_433,340,7.2958
Yield_433,350,7.2519
Yield_434,0,0.0
Yield_434,10,0.0
Yield_434,20,4.8034
Yield_434,30,98.4771
Yield_434,40,213.00659
Yield_434,50,316.7793
Yield_434,60,407.19861
Yield_434,70,467.36749
Yield_434,80,499.35669
Yield_434,90,531.15576
Yield_434,100,561.18018
Yield_434,110,587.24829
Yield_434,120,603.09631
Yield_434,130,606.5643299999998
Yield_434,140,600.51129
Yield_434,150,585.8855
Yield_434,160,565.52972
Yield_434,170,546.4798
Yield_434,180,531.40796
Yield_434,190,520.56836
Yield_434,200,514.10028
Yield_434,210,510.4679
Yield_434,220,508.4776
Yield_434,230,506.50668
Yield_434,240,504.55377
Yield_434,250,502.6181
Yield_434,260,500.6973
Yield_434,270,498.79047
Yield_434,280,496.89709000000005
Yield_434,290,495.01581
Yield_434,300,493.1452
Yield_434,310,491.28479
Yield_434,320,489.4342
Yield_434,330,487.5918
Yield_434,340,485.75763
Yield_434,350,483.93109
Yield_435,0,0.0
Yield_435,10,0.0
Yield_435,20,0.0
Yield_435,30,2.733
Yield_435,40,44.8348
Yield_435,50,77.22511
Yield_435,60,91.833
Yield_435,70,103.9855
Yield_435,80,114.15321000000002
Yield_435,90,122.63161
Yield_435,100,129.6714
Yield_435,110,135.431
Yield_435,120,138.7475
Yield_435,130,139.48599
Yield_435,140,138.26221
Yield_435,150,135.0686
Yield_435,160,130.60849
Yield_435,170,126.34700000000001
Yield_435,180,122.7553
Yield_435,190,119.9486
Yield_435,200,117.9851
Yield_435,210,116.47231
Yield_435,220,115.1852
Yield_435,230,113.9073
Yield_435,240,112.5256
Yield_435,250,111.1939
Yield_435,260,110.0432
Yield_435,270,108.90891
Yield_435,280,107.7872
Yield_435,290,106.6772
Yield_435,300,105.5783
Yield_435,310,104.6384
Yield_435,320,103.9596
Yield_435,330,103.28799
Yield_435,340,102.6237
Yield_435,350,101.9662
Yield_436,0,0.0
Yield_436,10,0.0
Yield_436,20,0.0
Yield_436,30,77.9734
Yield_436,40,203.2399
Yield_436,50,324.45319
Yield_436,60,434.84152
Yield_436,70,513.08276
Yield_436,80,543.5595099999998
Yield_436,90,573.24194
Yield_436,100,613.3479
Yield_436,110,647.83398
Yield_436,120,668.61279
Yield_436,130,675.12006
Yield_436,140,670.9132099999998
Yield_436,150,656.20862
Yield_436,160,634.763
Yield_436,170,615.01422
Yield_436,180,599.1286
Yield_436,190,587.62921
Yield_436,200,580.8168900000002
Yield_436,210,576.21948
Yield_436,220,572.62195
Yield_436,230,569.0808099999998
Yield_436,240,565.5931400000002
Yield_436,250,562.15637
Yield_436,260,558.7677
Yield_436,270,555.42542
Yield_436,280,552.12738
Yield_436,290,548.87146
Yield_436,300,545.65613
Yield_436,310,542.4801
Yield_436,320,539.34119
Yield_436,330,536.23865
Yield_436,340,533.1707200000002
Yield_436,350,530.13672
Yield_437,0,0.0
Yield_437,10,0.0
Yield_437,20,0.0
Yield_437,30,45.9096
Yield_437,40,124.1208
Yield_437,50,203.3956
Yield_437,60,276.5441
Yield_437,70,342.8133200000001
Yield_437,80,402.61679
Yield_437,90,456.5527
Yield_437,100,505.23138
Yield_437,110,542.5534700000002
Yield_437,120,567.76709
Yield_437,130,589.64227
Yield_437,140,608.21204
Yield_437,150,607.8729900000002
Yield_437,160,586.71429
Yield_437,170,566.6619900000002
Yield_437,180,550.72888
Yield_437,190,539.23138
Yield_437,200,532.27039
Yield_437,210,528.30701
Yield_437,220,526.23157
Yield_437,230,524.18903
Yield_437,240,522.17743
Yield_437,250,520.1942700000002
Yield_437,260,518.2384
Yield_437,270,516.3081099999998
Yield_437,280,514.40167
Yield_437,290,512.51819
Yield_437,300,510.65628
Yield_437,310,508.81482
Yield_437,320,506.9928
Yield_437,330,505.18939000000006
Yield_437,340,503.40326
Yield_437,350,501.6344
Yield_438,0,0.0
Yield_438,10,0.0
Yield_438,20,0.0
Yield_438,30,28.1573
Yield_438,40,98.6039
Yield_438,50,169.57249
Yield_438,60,233.65491
Yield_438,70,290.70331
Yield_438,80,340.87491
Yield_438,90,384.65833
Yield_438,100,423.18488
Yield_438,110,452.44989
Yield_438,120,471.52307
Yield_438,130,487.76337
Yield_438,140,483.47931
Yield_438,150,471.76599
Yield_438,160,455.67639
Yield_438,170,440.46832
Yield_438,180,428.00821
Yield_438,190,418.5762
Yield_438,200,412.63452
Yield_438,210,409.08551
Yield_438,220,407.3819
Yield_438,230,405.69708
Yield_438,240,404.02969
Yield_438,250,402.37921
Yield_438,260,400.74438
Yield_438,270,399.12469
Yield_438,280,397.51898
Yield_438,290,395.9267
Yield_438,300,394.34747
Yield_438,310,392.78021
Yield_438,320,391.22479
Yield_438,330,389.68039
Yield_438,340,388.14648
Yield_438,350,386.6228
Yield_439,0,0.0
Yield_439,10,0.0
Yield_439,20,8.9897
Yield_439,30,146.0034
Yield_439,40,241.95441
Yield_439,50,291.59528
Yield_439,60,329.9085100000001
Yield_439,70,359.40479
Yield_439,80,384.17789
Yield_439,90,414.3168
Yield_439,100,440.6304
Yield_439,110,462.78922
Yield_439,120,474.92139
Yield_439,130,477.55411
Yield_439,140,472.96912
Yield_439,150,461.7876
Yield_439,160,446.46268
Yield_439,170,432.71283
Yield_439,180,421.81488
Yield_439,190,414.07739
Yield_439,200,409.67612
Yield_439,210,406.91821
Yield_439,220,404.75089
Yield_439,230,402.6113
Yield_439,240,400.4982
Yield_439,250,398.41031
Yield_439,260,396.34488
Yield_439,270,394.30081
Yield_439,280,392.2757
Yield_439,290,390.2699
Yield_439,300,388.28201
Yield_439,310,386.3161
Yield_439,320,384.37
Yield_439,330,382.439
Yield_439,340,380.52148
Yield_439,350,378.61699999999996
Yield_44,0,0.0
Yield_44,10,0.0
Yield_44,20,9.5037
Yield_44,30,103.7036
Yield_44,40,229.5285
Yield_44,50,348.6001
Yield_44,60,454.48239
Yield_44,70,513.65125
Yield_44,80,540.0366799999998
Yield_44,90,562.48303
Yield_44,100,586.9462900000002
Yield_44,110,616.74493
Yield_44,120,633.1456900000002
Yield_44,130,636.81
Yield_44,140,630.79089
Yield_44,150,615.8913
Yield_44,160,595.38623
Yield_44,170,576.93921
Yield_44,180,562.25421
Yield_44,190,551.76392
Yield_44,200,545.71472
Yield_44,210,541.75098
Yield_44,220,538.5423599999998
Yield_44,230,535.3831799999998
Yield_44,240,532.27081
Yield_44,250,529.2031900000002
Yield_44,260,526.1781
Yield_44,270,523.1933
Yield_44,280,520.24738
Yield_44,290,517.33881
Yield_44,300,514.46582
Yield_44,310,511.6272
Yield_44,320,508.82153
Yield_44,330,506.04788
Yield_44,340,503.30469000000005
Yield_44,350,500.59143
Yield_440,0,0.0
Yield_440,10,0.0
Yield_440,20,0.0
Yield_440,30,29.373
Yield_440,40,107.0766
Yield_440,50,135.8623
Yield_440,60,159.49719
Yield_440,70,178.9473
Yield_440,80,194.98779
Yield_440,90,208.1441
Yield_440,100,218.8541
Yield_440,110,227.36131
Yield_440,120,231.7067
Yield_440,130,231.98599
Yield_440,140,229.3121
Yield_440,150,223.76389
Yield_440,160,216.74599999999998
Yield_440,170,210.5034
Yield_440,180,205.41861
Yield_440,190,201.71429
Yield_440,200,199.5201
Yield_440,210,197.96521
Yield_440,220,196.7977
Yield_440,230,195.64871
Yield_440,240,194.5174
Yield_440,250,193.403
Yield_440,260,192.30429
Yield_440,270,191.2207
Yield_440,280,190.15161
Yield_440,290,189.0963
Yield_440,300,188.0542
Yield_440,310,187.02481
Yield_440,320,186.00749
Yield_440,330,185.00169
Yield_440,340,184.00729
Yield_440,350,183.0238
Yield_441,0,0.0
Yield_441,10,0.0
Yield_441,20,0.0
Yield_441,30,0.0
Yield_441,40,3.0523
Yield_441,50,6.0602
Yield_441,60,8.6068
Yield_441,70,9.4233
Yield_441,80,10.0477
Yield_441,90,10.5324
Yield_441,100,10.9147
Yield_441,110,11.4597
Yield_441,120,11.9301
Yield_441,130,12.3139
Yield_441,140,12.5397
Yield_441,150,12.5822
Yield_441,160,12.4735
Yield_441,170,12.3274
Yield_441,180,12.1853
Yield_441,190,12.0591
Yield_441,200,11.9484
Yield_441,210,11.8309
Yield_441,220,11.745
Yield_441,230,11.6608
Yield_441,240,11.578
Yield_441,250,11.4968
Yield_441,260,11.4171
Yield_441,270,11.3386
Yield_441,280,11.2615
Yield_441,290,11.1856
Yield_441,300,11.1108
Yield_441,310,11.0372
Yield_441,320,10.9646
Yield_441,330,10.892999999999999
Yield_441,340,10.8225
Yield_441,350,10.753
Yield_442,0,0.0
Yield_442,10,0.0
Yield_442,20,0.0
Yield_442,30,45.0069
Yield_442,40,133.69121
Yield_442,50,218.02271
Yield_442,60,294.7984
Yield_442,70,339.49011
Yield_442,80,355.13831
Yield_442,90,367.17279
Yield_442,100,380.88843
Yield_442,110,399.60001
Yield_442,120,411.33209
Yield_442,130,414.09778
Yield_442,140,409.61432
Yield_442,150,399.1698
Yield_442,160,384.68488
Yield_442,170,370.71381
Yield_442,180,359.45978
Yield_442,190,351.13501
Yield_442,200,345.7222
Yield_442,210,342.36102
Yield_442,220,340.2117
Yield_442,230,338.10901
Yield_442,240,336.04999
Yield_442,250,334.0322
Yield_442,260,332.0527
Yield_442,270,330.10968
Yield_442,280,328.20129
Yield_442,290,326.3253200000001
Yield_442,300,324.48068
Yield_442,310,322.6655
Yield_442,320,320.87869
Yield_442,330,319.11859
Yield_442,340,317.3847
Yield_442,350,315.67529
Yield_443,0,0.0
Yield_443,10,0.0
Yield_443,20,0.0
Yield_443,30,2.0404
Yield_443,40,6.3631
Yield_443,50,10.5821
Yield_443,60,14.4727
Yield_443,70,17.313
Yield_443,80,19.1007
Yield_443,90,20.6187
Yield_443,100,21.8945
Yield_443,110,22.963
Yield_443,120,24.0078
Yield_443,130,24.8314
Yield_443,140,25.2912
Yield_443,150,25.3622
Yield_443,160,25.107
Yield_443,170,24.7926
Yield_443,180,24.5113
Yield_443,190,24.2959
Yield_443,200,24.1677
Yield_443,210,24.0016
Yield_443,220,23.8474
Yield_443,230,23.6966
Yield_443,240,23.549
Yield_443,250,23.4041
Yield_443,260,23.2617
Yield_443,270,23.1218
Yield_443,280,22.9842
Yield_443,290,22.8487
Yield_443,300,22.7151
Yield_443,310,22.5834
Yield_443,320,22.4536
Yield_443,330,22.3255
Yield_443,340,22.1989
Yield_443,350,22.0739
Yield_444,0,0.0
Yield_444,10,0.0
Yield_444,20,0.0
Yield_444,30,0.8538
Yield_444,40,2.4221
Yield_444,50,4.0032
Yield_444,60,5.4481
Yield_444,70,6.6945
Yield_444,80,7.7536
Yield_444,90,8.709
Yield_444,100,9.5683
Yield_444,110,10.3359
Yield_444,120,10.9757
Yield_444,130,11.3813
Yield_444,140,11.7078
Yield_444,150,11.9449
Yield_444,160,12.0466
Yield_444,170,12.0733
Yield_444,180,12.1065
Yield_444,190,12.1255
Yield_444,200,12.1175
Yield_444,210,12.0396
Yield_444,220,11.9633
Yield_444,230,11.8883
Yield_444,240,11.8148
Yield_444,250,11.7426
Yield_444,260,11.6716
Yield_444,270,11.6016
Yield_444,280,11.5328
Yield_444,290,11.465
Yield_444,300,11.398
Yield_444,310,11.332
Yield_444,320,11.2669
Yield_444,330,11.2026
Yield_444,340,11.1391
Yield_444,350,11.0763
Yield_445,0,0.0
Yield_445,10,0.0
Yield_445,20,0.0
Yield_445,30,0.3518
Yield_445,40,1.1339
Yield_445,50,1.9754
Yield_445,60,2.7463
Yield_445,70,3.4558
Yield_445,80,4.1148
Yield_445,90,4.7245
Yield_445,100,5.2846
Yield_445,110,5.7956
Yield_445,120,6.2586
Yield_445,130,6.5361
Yield_445,140,7.1515
Yield_445,150,7.632000000000001
Yield_445,160,7.966
Yield_445,170,8.204
Yield_445,180,8.3888
Yield_445,190,8.5328
Yield_445,200,8.6453
Yield_445,210,8.6969
Yield_445,220,8.7379
Yield_445,230,8.7246
Yield_445,240,8.6773
Yield_445,250,8.6315
Yield_445,260,8.587
Yield_445,270,8.5436
Yield_445,280,8.5015
Yield_445,290,8.4603
Yield_445,300,8.4202
Yield_445,310,8.381
Yield_445,320,8.3427
Yield_445,330,8.3053
Yield_445,340,8.2686
Yield_445,350,8.2327
Yield_446,0,0.0
Yield_446,10,0.0
Yield_446,20,0.0
Yield_446,30,15.9433
Yield_446,40,77.1532
Yield_446,50,144.04959
Yield_446,60,204.70239
Yield_446,70,258.58112
Yield_446,80,306.20428
Yield_446,90,347.9798
Yield_446,100,381.78931
Yield_446,110,399.51331
Yield_446,120,414.12579
Yield_446,130,426.66699000000006
Yield_446,140,422.6613200000001
Yield_446,150,411.7644
Yield_446,160,396.4313
Yield_446,170,381.51691
Yield_446,180,369.5043
Yield_446,190,360.45392
Yield_446,200,354.44568
Yield_446,210,350.48688
Yield_446,220,347.9588
Yield_446,230,345.4834
Yield_446,240,343.05701
Yield_446,250,340.6772200000001
Yield_446,260,338.341
Yield_446,270,336.04608
Yield_446,280,333.79071
Yield_446,290,331.57239
Yield_446,300,329.3894
Yield_446,310,327.2403
Yield_446,320,325.12347
Yield_446,330,323.0379
Yield_446,340,320.98181
Yield_446,350,318.95441
Yield_448,0,0.0
Yield_448,10,0.0
Yield_448,20,0.0
Yield_448,30,57.8174
Yield_448,40,156.3427
Yield_448,50,260.57471
Yield_448,60,359.0225200000001
Yield_448,70,449.754
Yield_448,80,532.53192
Yield_448,90,592.6558200000002
Yield_448,100,634.70526
Yield_448,110,670.5217299999998
Yield_448,120,668.6007099999998
Yield_448,130,658.77972
Yield_448,140,649.72595
Yield_448,150,633.3304400000002
Yield_448,160,610.7692900000002
Yield_448,170,589.5125099999998
Yield_448,180,572.68359
Yield_448,190,560.5155
Yield_448,200,553.11145
Yield_448,210,548.88629
Yield_448,220,546.58673
Yield_448,230,544.33582
Yield_448,240,542.1311
Yield_448,250,539.96869
Yield_448,260,537.8468
Yield_448,270,535.76221
Yield_448,280,533.7132
Yield_448,290,531.69757
Yield_448,300,529.71344
Yield_448,310,527.75916
Yield_448,320,525.83331
Yield_448,330,523.9342
Yield_448,340,522.06079
Yield_448,350,520.2117900000002
Yield_449,0,0.0
Yield_449,10,0.0
Yield_449,20,7.2923
Yield_449,30,82.72399999999999
Yield_449,40,178.3084
Yield_449,50,270.09491
Yield_449,60,354.59
Yield_449,70,431.31717
Yield_449,80,500.53809
Yield_449,90,548.1955
Yield_449,100,581.3013900000002
Yield_449,110,609.32727
Yield_449,120,626.6492900000002
Yield_449,130,630.38922
Yield_449,140,624.2846099999998
Yield_449,150,609.26086
Yield_449,160,588.3175
Yield_449,170,568.83521
Yield_449,180,553.44019
Yield_449,190,542.4191900000002
Yield_449,200,536.41003
Yield_449,210,532.89319
Yield_449,220,530.77795
Yield_449,230,528.6958
Yield_449,240,526.64453
Yield_449,250,524.6225
Yield_449,260,522.62769
Yield_449,270,520.65863
Yield_449,280,518.71417
Yield_449,290,516.79266
Yield_449,300,514.89319
Yield_449,310,513.01465
Yield_449,320,511.15567
Yield_449,330,509.31589
Yield_449,340,507.49377
Yield_449,350,505.689
Yield_45,0,22.9195
Yield_45,10,22.9195
Yield_45,20,109.84369
Yield_45,30,165.8566
Yield_45,40,205.5152
Yield_45,50,229.43549
Yield_45,60,243.4598
Yield_45,70,251.69941
Yield_45,80,256.58671000000004
Yield_45,90,259.75902
Yield_45,100,262.15371000000005
Yield_45,110,269.33099999999996
Yield_45,120,274.17139
Yield_45,130,273.90189
Yield_45,140,269.72628999999995
Yield_45,150,262.3546
Yield_45,160,253.1653
Yield_45,170,244.83899
Yield_45,180,238.26081
Yield_45,190,233.45099
Yield_45,200,230.4068
Yield_45,210,228.58971
Yield_45,220,227.37452000000002
Yield_45,230,226.17321
Yield_45,240,224.9838
Yield_45,250,223.80559
Yield_45,260,222.6377
Yield_45,270,221.47941
Yield_45,280,220.32999
Yield_45,290,219.18789
Yield_45,300,218.05298
Yield_45,310,216.926
Yield_45,320,215.812
Yield_45,330,214.70312
Yield_45,340,213.59911
Yield_45,350,212.49979
Yield_450,0,0.0
Yield_450,10,0.0
Yield_450,20,0.0
Yield_450,30,12.7082
Yield_450,40,80.3708
Yield_450,50,162.83441000000005
Yield_450,60,242.35739
Yield_450,70,315.9632
Yield_450,80,383.30099
Yield_450,90,444.1615900000001
Yield_450,100,485.76602
Yield_450,110,502.59851
Yield_450,120,511.74283
Yield_450,130,517.96149
Yield_450,140,518.1850599999998
Yield_450,150,509.64008
Yield_450,160,494.85577
Yield_450,170,480.46262
Yield_450,180,468.91699000000006
Yield_450,190,460.37976
Yield_450,200,455.17462
Yield_450,210,451.4536700000001
Yield_450,220,448.72632
Yield_450,230,446.04272
Yield_450,240,443.40051
Yield_450,250,440.7974200000001
Yield_450,260,438.23132
Yield_450,270,435.7005
Yield_450,280,433.2037
Yield_450,290,430.73901
Yield_450,300,428.30481
Yield_450,310,425.90021
Yield_450,320,423.52408
Yield_450,330,421.17502
Yield_450,340,418.85211
Yield_450,350,416.5545
Yield_451,0,0.0
Yield_451,10,0.0
Yield_451,20,4.1338
Yield_451,30,83.5676
Yield_451,40,196.1033
Yield_451,50,305.8073100000001
Yield_451,60,406.25519
Yield_451,70,496.11719000000005
Yield_451,80,575.2334
Yield_451,90,634.38184
Yield_451,100,657.6025400000002
Yield_451,110,672.05225
Yield_451,120,692.52008
Yield_451,130,697.56055
Yield_451,140,691.53894
Yield_451,150,675.27759
Yield_451,160,652.73755
Yield_451,170,632.24023
Yield_451,180,615.7995599999998
Yield_451,190,603.93042
Yield_451,200,597.16931
Yield_451,210,592.50238
Yield_451,220,588.61713
Yield_451,230,584.80219
Yield_451,240,581.05377
Yield_451,250,577.3681
Yield_451,260,573.74207
Yield_451,270,570.17249
Yield_451,280,566.65662
Yield_451,290,563.19208
Yield_451,300,559.77661
Yield_451,310,556.4079
Yield_451,320,553.0842299999998
Yield_451,330,549.80377
Yield_451,340,546.56476
Yield_451,350,543.36591
Yield_452,0,0.0
Yield_452,10,0.0
Yield_452,20,0.0
Yield_452,30,63.7485
Yield_452,40,178.09641000000005
Yield_452,50,274.3508
Yield_452,60,316.48969
Yield_452,70,349.5949700000001
Yield_452,80,375.3125
Yield_452,90,395.55212
Yield_452,100,410.71899
Yield_452,110,421.13501
Yield_452,120,423.38251
Yield_452,130,419.88898
Yield_452,140,416.39142
Yield_452,150,406.4205
Yield_452,160,392.49582
Yield_452,170,379.75439
Yield_452,180,369.49393
Yield_452,190,361.99481
Yield_452,200,357.40979
Yield_452,210,354.29321
Yield_452,220,351.81238
Yield_452,230,349.35831
Yield_452,240,346.92929
Yield_452,250,344.52448
Yield_452,260,342.1428200000001
Yield_452,270,339.7829
Yield_452,280,337.444
Yield_452,290,335.12531
Yield_452,300,332.82574
Yield_452,310,330.54968
Yield_452,320,328.2966
Yield_452,330,326.06073
Yield_452,340,323.84119
Yield_452,350,321.638
Yield_453,0,0.0
Yield_453,10,0.0
Yield_453,20,6.3653
Yield_453,30,130.1844
Yield_453,40,282.88159
Yield_453,50,423.5596
Yield_453,60,474.04401
Yield_453,70,516.36261
Yield_453,80,549.7338900000002
Yield_453,90,584.1553299999998
Yield_453,100,621.27802
Yield_453,110,652.59125
Yield_453,120,669.90332
Yield_453,130,673.68597
Yield_453,140,667.17883
Yield_453,150,651.22156
Yield_453,160,629.26208
Yield_453,170,609.44775
Yield_453,180,593.6214
Yield_453,190,582.23853
Yield_453,200,575.55627
Yield_453,210,571.1148099999998
Yield_453,220,567.5083
Yield_453,230,563.95215
Yield_453,240,560.44434
Yield_453,250,556.98218
Yield_453,260,553.5640900000002
Yield_453,270,550.18799
Yield_453,280,546.8526
Yield_453,290,543.5559099999998
Yield_453,300,540.29651
Yield_453,310,537.07324
Yield_453,320,533.88489
Yield_453,330,530.72998
Yield_453,340,527.60803
Yield_453,350,524.5174
Yield_454,0,0.0
Yield_454,10,0.0
Yield_454,20,0.0
Yield_454,30,13.9658
Yield_454,40,67.7718
Yield_454,50,126.31789
Yield_454,60,180.4016
Yield_454,70,229.73959
Yield_454,80,274.4841
Yield_454,90,306.50208
Yield_454,100,322.97229
Yield_454,110,330.87268
Yield_454,120,335.88379
Yield_454,130,339.85223
Yield_454,140,337.5163
Yield_454,150,329.7448100000001
Yield_454,160,318.22391
Yield_454,170,306.75739
Yield_454,180,297.41971
Yield_454,190,290.4376200000001
Yield_454,200,285.8654200000001
Yield_454,210,282.78333
Yield_454,220,280.95801
