TRACK,STRATA
260,1.0 x 0+treatment()+status(C)+au(2021)+auf(2021)+oper(Operable)+ct(N)+aux(51)
261,1.0 x 0+treatment()+status(N)+au(419)+auf(419)+oper(Reserve)+ct(N)+aux(419)
262,1.0 x 0+treatment()+status(N)+au(468)+auf(468)+oper(Reserve)+ct(N)+aux(468)
263,1.0 x 0+treatment()+status(N)+au(630)+auf(2001)+oper(Low Operability)+ct(N)+aux(630):R
264,1.0 x 0+treatment()+status(C)+au(630)+auf(2001)+oper(Low Operability)+ct(N)+aux(630)
265,1.0 x 0+treatment()+status(C)+au(2001)+auf(2001)+oper(Low Operability)+ct(N)+aux(630)
266,1.0 x 0+treatment()+status(N)+au(650)+auf(650)+oper(Reserve)+ct(N)+aux(650)
267,1.0 x 0+treatment()+status(N)+au(656)+auf(2001)+oper(Low Operability)+ct(N)+aux(656):R
268,1.0 x 0+treatment()+status(C)+au(656)+auf(2001)+oper(Low Operability)+ct(N)+aux(656)
269,1.0 x 0+treatment()+status(C)+au(2001)+auf(2001)+oper(Low Operability)+ct(N)+aux(656)
270,1.0 x 0+treatment()+status(N)+au(684)+auf(2011)+oper(Operable)+ct(N)+aux(684):R
271,1.0 x 0+treatment()+status(C)+au(684)+auf(2011)+oper(Operable)+ct(N)+aux(684)
272,1.0 x 0+treatment()+status(C)+au(2011)+auf(2011)+oper(Operable)+ct(N)+aux(684)
273,1.0 x 0+treatment()+status(N)+au(149)+auf(2021)+oper(Operable)+ct(N)+aux(149):R
274,1.0 x 0+treatment()+status(C)+au(149)+auf(2021)+oper(Operable)+ct(N)+aux(149)
275,1.0 x 0+treatment()+status(C)+au(2021)+auf(2021)+oper(Operable)+ct(N)+aux(149)
276,1.0 x 0+treatment()+status(N)+au(325)+auf(2001)+oper(Operable)+ct(N)+aux(325):R
277,1.0 x 0+treatment()+status(C)+au(325)+auf(2001)+oper(Operable)+ct(N)+aux(325)
278,1.0 x 0+treatment()+status(C)+au(2001)+auf(2001)+oper(Operable)+ct(N)+aux(325)
279,1.0 x 0+treatment()+status(N)+au(643)+auf(643)+oper(Reserve)+ct(N)+aux(643)
280,1.0 x 0+treatment()+status(N)+au(645)+auf(2011)+oper(Operable)+ct(N)+aux(645):R
281,1.0 x 0+treatment()+status(C)+au(645)+auf(2011)+oper(Operable)+ct(N)+aux(645)
282,1.0 x 0+treatment()+status(C)+au(2011)+auf(2011)+oper(Operable)+ct(N)+aux(645)
283,1.0 x 0+treatment()+status(N)+au(2111)+auf(781)+oper(Reserve)+ct(N)+aux(2111)
284,1.0 x 0+treatment()+status(N)+au(948)+auf(2001)+oper(Operable)+ct(N)+aux(948):R
285,1.0 x 0+treatment()+status(C)+au(948)+auf(2001)+oper(Operable)+ct(N)+aux(948)
286,1.0 x 0+treatment()+status(C)+au(2001)+auf(2001)+oper(Operable)+ct(N)+aux(948)
287,1.0 x 0+treatment()+status(N)+au(355)+auf(2021)+oper(Operable)+ct(N)+aux(355):R
288,1.0 x 0+treatment()+status(C)+au(355)+auf(2021)+oper(Operable)+ct(N)+aux(355)
289,1.0 x 0+treatment()+status(C)+au(2021)+auf(2021)+oper(Operable)+ct(N)+aux(355)
290,1.0 x 0+treatment()+status(N)+au(558)+auf(2011)+oper(Low Operability)+ct(N)+aux(558):R
291,1.0 x 0+treatment()+status(C)+au(558)+auf(2011)+oper(Low Operability)+ct(N)+aux(558)
292,1.0 x 0+treatment()+status(C)+au(2011)+auf(2011)+oper(Low Operability)+ct(N)+aux(558)
293,1.0 x 0+treatment()+status(N)+au(610)+auf(2011)+oper(Operable)+ct(N)+aux(610):R
294,1.0 x 0+treatment()+status(C)+au(610)+auf(2011)+oper(Operable)+ct(N)+aux(610)
295,1.0 x 0+treatment()+status(C)+au(2011)+auf(2011)+oper(Operable)+ct(N)+aux(610)
296,1.0 x 0+treatment()+status(N)+au(616)+auf(2011)+oper(Operable)+ct(N)+aux(616):R
297,1.0 x 0+treatment()+status(C)+au(616)+auf(2011)+oper(Operable)+ct(N)+aux(616)
298,1.0 x 0+treatment()+status(C)+au(2011)+auf(2011)+oper(Operable)+ct(N)+aux(616)
299,1.0 x 0+treatment()+status(N)+au(814)+auf(2001)+oper(Operable)+ct(N)+aux(814):R
300,1.0 x 0+treatment()+status(C)+au(814)+auf(2001)+oper(Operable)+ct(N)+aux(814)
301,1.0 x 0+treatment()+status(C)+au(2001)+auf(2001)+oper(Operable)+ct(N)+aux(814)
302,1.0 x 0+treatment()+status(N)+au(1055)+auf(2001)+oper(Operable)+ct(N)+aux(1055):R
303,1.0 x 0+treatment()+status(C)+au(1055)+auf(2001)+oper(Operable)+ct(N)+aux(1055)
304,1.0 x 0+treatment()+status(C)+au(2001)+auf(2001)+oper(Operable)+ct(N)+aux(1055)
305,1.0 x 0+treatment()+status(N)+au(180)+auf(2011)+oper(Operable)+ct(N)+aux(180):R
306,1.0 x 0+treatment()+status(C)+au(180)+auf(2011)+oper(Operable)+ct(N)+aux(180)
307,1.0 x 0+treatment()+status(C)+au(2011)+auf(2011)+oper(Operable)+ct(N)+aux(180)
308,1.0 x 0+treatment()+status(N)+au(415)+auf(415)+oper(Reserve)+ct(N)+aux(415)
309,1.0 x 0+treatment()+status(N)+au(450)+auf(2021)+oper(Operable)+ct(N)+aux(450):R
310,1.0 x 0+treatment()+status(C)+au(450)+auf(2021)+oper(Operable)+ct(N)+aux(450)
311,1.0 x 0+treatment()+status(C)+au(2021)+auf(2021)+oper(Operable)+ct(N)+aux(450)
312,1.0 x 0+treatment()+status(N)+au(624)+auf(624)+oper(Reserve)+ct(N)+aux(624)
313,1.0 x 0+treatment()+status(N)+au(2121)+auf(691)+oper(Riparian)+ct(N)+aux(2121)
314,1.0 x 0+treatment()+status(N)+au(894)+auf(894)+oper(Reserve)+ct(N)+aux(894)
315,1.0 x 0+treatment()+status(N)+au(980)+auf(2001)+oper(Operable)+ct(N)+aux(980):R
316,1.0 x 0+treatment()+status(C)+au(980)+auf(2001)+oper(Operable)+ct(N)+aux(980)
317,1.0 x 0+treatment()+status(C)+au(2001)+auf(2001)+oper(Operable)+ct(N)+aux(980)
318,1.0 x 0+treatment()+status(N)+au(150)+auf(2021)+oper(Operable)+ct(N)+aux(150):R
319,1.0 x 0+treatment()+status(C)+au(150)+auf(2021)+oper(Operable)+ct(N)+aux(150)
320,1.0 x 0+treatment()+status(C)+au(2021)+auf(2021)+oper(Operable)+ct(N)+aux(150)
321,1.0 x 0+treatment()+status(N)+au(559)+auf(2011)+oper(Low Operability)+ct(N)+aux(559):R
322,1.0 x 0+treatment()+status(C)+au(559)+auf(2011)+oper(Low Operability)+ct(N)+aux(559)
323,1.0 x 0+treatment()+status(C)+au(2011)+auf(2011)+oper(Low Operability)+ct(N)+aux(559)
324,1.0 x 0+treatment()+status(N)+au(210)+auf(2001)+oper(Operable)+ct(N)+aux(210):R
325,1.0 x 0+treatment()+status(C)+au(210)+auf(2001)+oper(Operable)+ct(N)+aux(210)
326,1.0 x 0+treatment()+status(C)+au(2001)+auf(2001)+oper(Operable)+ct(N)+aux(210)
327,1.0 x 0+treatment()+status(N)+au(629)+auf(2001)+oper(Low Operability)+ct(N)+aux(629):R
328,1.0 x 0+treatment()+status(C)+au(629)+auf(2001)+oper(Low Operability)+ct(N)+aux(629)
329,1.0 x 0+treatment()+status(C)+au(2001)+auf(2001)+oper(Low Operability)+ct(N)+aux(629)
330,1.0 x 0+treatment()+status(N)+au(522)+auf(2022)+oper(Operable)+ct(Y)+aux(522):R
331,1.0 x 0+treatment()+status(C)+au(522)+auf(2022)+oper(Operable)+ct(Y)+aux(522)
332,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(522)
334,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(522)
333,1.0 x 0+treatment()+status(C)+au(thn_522)+auf(2022)+oper(Operable)+ct(Y)+aux(522)
335,1.0 x 0+treatment()+status(N)+au(682)+auf(682)+oper(Reserve)+ct(N)+aux(682)
336,1.0 x 0+treatment()+status(N)+au(717)+auf(717)+oper(Reserve)+ct(N)+aux(717)
337,1.0 x 0+treatment()+status(N)+au(2101)+auf(214)+oper(Reserve)+ct(N)+aux(2101)
338,1.0 x 0+treatment()+status(N)+au(769)+auf(2002)+oper(Operable)+ct(Y)+aux(769):R
339,1.0 x 0+treatment()+status(C)+au(769)+auf(2002)+oper(Operable)+ct(Y)+aux(769)
340,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(769)
342,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(769)
341,1.0 x 0+treatment()+status(C)+au(thn_769)+auf(2002)+oper(Operable)+ct(Y)+aux(769)
343,1.0 x 0+treatment()+status(N)+au(392)+auf(2022)+oper(Operable)+ct(Y)+aux(392):R
344,1.0 x 0+treatment()+status(C)+au(392)+auf(2022)+oper(Operable)+ct(Y)+aux(392)
345,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(392)
347,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(392)
346,1.0 x 0+treatment()+status(C)+au(thn_392)+auf(2022)+oper(Operable)+ct(Y)+aux(392)
348,1.0 x 0+treatment()+status(N)+au(398)+auf(2002)+oper(Operable)+ct(Y)+aux(398):R
349,1.0 x 0+treatment()+status(C)+au(398)+auf(2002)+oper(Operable)+ct(Y)+aux(398)
350,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(398)
352,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(398)
351,1.0 x 0+treatment()+status(C)+au(thn_398)+auf(2002)+oper(Operable)+ct(Y)+aux(398)
353,1.0 x 0+treatment()+status(N)+au(473)+auf(473)+oper(Reserve)+ct(N)+aux(473)
354,1.0 x 0+treatment()+status(N)+au(565)+auf(2012)+oper(Operable)+ct(Y)+aux(565):R
355,1.0 x 0+treatment()+status(C)+au(565)+auf(2012)+oper(Operable)+ct(Y)+aux(565)
356,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(565)
358,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(565)
357,1.0 x 0+treatment()+status(C)+au(thn_565)+auf(2012)+oper(Operable)+ct(Y)+aux(565)
359,1.0 x 0+treatment()+status(N)+au(620)+auf(2002)+oper(Low Operability)+ct(N)+aux(620):R
360,1.0 x 0+treatment()+status(C)+au(620)+auf(2002)+oper(Low Operability)+ct(N)+aux(620)
361,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Low Operability)+ct(N)+aux(620)
362,1.0 x 0+treatment()+status(N)+au(700)+auf(2022)+oper(Operable)+ct(Y)+aux(700):R
363,1.0 x 0+treatment()+status(C)+au(700)+auf(2022)+oper(Operable)+ct(Y)+aux(700)
364,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(700)
366,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(700)
365,1.0 x 0+treatment()+status(C)+au(thn_700)+auf(2022)+oper(Operable)+ct(Y)+aux(700)
367,1.0 x 0+treatment()+status(N)+au(397)+auf(2002)+oper(Operable)+ct(Y)+aux(397):R
368,1.0 x 0+treatment()+status(C)+au(397)+auf(2002)+oper(Operable)+ct(Y)+aux(397)
369,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(397)
371,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(397)
370,1.0 x 0+treatment()+status(C)+au(thn_397)+auf(2002)+oper(Operable)+ct(Y)+aux(397)
372,1.0 x 0+treatment()+status(N)+au(466)+auf(2022)+oper(Low Operability)+ct(N)+aux(466):R
373,1.0 x 0+treatment()+status(C)+au(466)+auf(2022)+oper(Low Operability)+ct(N)+aux(466)
374,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Low Operability)+ct(N)+aux(466)
375,1.0 x 0+treatment()+status(N)+au(520)+auf(2022)+oper(Operable)+ct(Y)+aux(520):R
376,1.0 x 0+treatment()+status(C)+au(520)+auf(2022)+oper(Operable)+ct(Y)+aux(520)
377,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(520)
379,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(520)
378,1.0 x 0+treatment()+status(C)+au(thn_520)+auf(2022)+oper(Operable)+ct(Y)+aux(520)
380,1.0 x 0+treatment()+status(N)+au(533)+auf(2002)+oper(Low Operability)+ct(N)+aux(533):R
381,1.0 x 0+treatment()+status(C)+au(533)+auf(2002)+oper(Low Operability)+ct(N)+aux(533)
382,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Low Operability)+ct(N)+aux(533)
383,1.0 x 0+treatment()+status(N)+au(635)+auf(2012)+oper(Operable)+ct(Y)+aux(635):R
384,1.0 x 0+treatment()+status(C)+au(635)+auf(2012)+oper(Operable)+ct(Y)+aux(635)
385,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(635)
387,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(635)
386,1.0 x 0+treatment()+status(C)+au(thn_635)+auf(2012)+oper(Operable)+ct(Y)+aux(635)
388,1.0 x 0+treatment()+status(N)+au(649)+auf(2012)+oper(Operable)+ct(Y)+aux(649):R
389,1.0 x 0+treatment()+status(C)+au(649)+auf(2012)+oper(Operable)+ct(Y)+aux(649)
390,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(649)
392,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(649)
391,1.0 x 0+treatment()+status(C)+au(thn_649)+auf(2012)+oper(Operable)+ct(Y)+aux(649)
393,1.0 x 0+treatment()+status(N)+au(654)+auf(2012)+oper(Operable)+ct(Y)+aux(654):R
394,1.0 x 0+treatment()+status(C)+au(654)+auf(2012)+oper(Operable)+ct(Y)+aux(654)
395,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(654)
397,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(654)
396,1.0 x 0+treatment()+status(C)+au(thn_654)+auf(2012)+oper(Operable)+ct(Y)+aux(654)
398,1.0 x 0+treatment()+status(N)+au(617)+auf(617)+oper(Reserve)+ct(N)+aux(617)
399,1.0 x 0+treatment()+status(N)+au(652)+auf(652)+oper(Reserve)+ct(N)+aux(652)
400,1.0 x 0+treatment()+status(N)+au(657)+auf(2002)+oper(Low Operability)+ct(N)+aux(657):R
401,1.0 x 0+treatment()+status(C)+au(657)+auf(2002)+oper(Low Operability)+ct(N)+aux(657)
402,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Low Operability)+ct(N)+aux(657)
403,1.0 x 0+treatment()+status(N)+au(755)+auf(2022)+oper(Operable)+ct(Y)+aux(755):R
404,1.0 x 0+treatment()+status(C)+au(755)+auf(2022)+oper(Operable)+ct(Y)+aux(755)
405,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(755)
407,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(755)
406,1.0 x 0+treatment()+status(C)+au(thn_755)+auf(2022)+oper(Operable)+ct(Y)+aux(755)
408,1.0 x 0+treatment()+status(N)+au(853)+auf(2002)+oper(Operable)+ct(Y)+aux(853):R
409,1.0 x 0+treatment()+status(C)+au(853)+auf(2002)+oper(Operable)+ct(Y)+aux(853)
410,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(853)
412,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(853)
411,1.0 x 0+treatment()+status(C)+au(thn_853)+auf(2002)+oper(Operable)+ct(Y)+aux(853)
413,1.0 x 0+treatment()+status(N)+au(802)+auf(2002)+oper(Operable)+ct(Y)+aux(802):R
414,1.0 x 0+treatment()+status(C)+au(802)+auf(2002)+oper(Operable)+ct(Y)+aux(802)
415,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(802)
417,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(802)
416,1.0 x 0+treatment()+status(C)+au(thn_802)+auf(2002)+oper(Operable)+ct(Y)+aux(802)
418,1.0 x 0+treatment()+status(N)+au(229)+auf(229)+oper(Reserve)+ct(N)+aux(229)
419,1.0 x 0+treatment()+status(N)+au(529)+auf(2012)+oper(Operable)+ct(Y)+aux(529):R
420,1.0 x 0+treatment()+status(C)+au(529)+auf(2012)+oper(Operable)+ct(Y)+aux(529)
421,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(529)
423,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(529)
422,1.0 x 0+treatment()+status(C)+au(thn_529)+auf(2012)+oper(Operable)+ct(Y)+aux(529)
424,1.0 x 0+treatment()+status(N)+au(544)+auf(2002)+oper(Operable)+ct(Y)+aux(544):R
425,1.0 x 0+treatment()+status(C)+au(544)+auf(2002)+oper(Operable)+ct(Y)+aux(544)
426,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(544)
428,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(544)
427,1.0 x 0+treatment()+status(C)+au(thn_544)+auf(2002)+oper(Operable)+ct(Y)+aux(544)
429,1.0 x 0+treatment()+status(N)+au(567)+auf(2022)+oper(Operable)+ct(Y)+aux(567):R
430,1.0 x 0+treatment()+status(C)+au(567)+auf(2022)+oper(Operable)+ct(Y)+aux(567)
431,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(567)
433,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(567)
432,1.0 x 0+treatment()+status(C)+au(thn_567)+auf(2022)+oper(Operable)+ct(Y)+aux(567)
434,1.0 x 0+treatment()+status(N)+au(941)+auf(941)+oper(Reserve)+ct(N)+aux(941)
435,1.0 x 0+treatment()+status(N)+au(2111)+auf(723)+oper(Reserve)+ct(N)+aux(2111)
436,1.0 x 0+treatment()+status(N)+au(272)+auf(2012)+oper(Operable)+ct(Y)+aux(272):R
437,1.0 x 0+treatment()+status(C)+au(272)+auf(2012)+oper(Operable)+ct(Y)+aux(272)
438,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(272)
440,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(272)
439,1.0 x 0+treatment()+status(C)+au(thn_272)+auf(2012)+oper(Operable)+ct(Y)+aux(272)
441,1.0 x 0+treatment()+status(N)+au(460)+auf(2022)+oper(Operable)+ct(Y)+aux(460):R
442,1.0 x 0+treatment()+status(C)+au(460)+auf(2022)+oper(Operable)+ct(Y)+aux(460)
443,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(460)
445,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(460)
444,1.0 x 0+treatment()+status(C)+au(thn_460)+auf(2022)+oper(Operable)+ct(Y)+aux(460)
446,1.0 x 0+treatment()+status(N)+au(493)+auf(2012)+oper(Operable)+ct(Y)+aux(493):R
447,1.0 x 0+treatment()+status(C)+au(493)+auf(2012)+oper(Operable)+ct(Y)+aux(493)
448,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(493)
450,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(493)
449,1.0 x 0+treatment()+status(C)+au(thn_493)+auf(2012)+oper(Operable)+ct(Y)+aux(493)
451,1.0 x 0+treatment()+status(N)+au(505)+auf(2012)+oper(Operable)+ct(Y)+aux(505):R
452,1.0 x 0+treatment()+status(C)+au(505)+auf(2012)+oper(Operable)+ct(Y)+aux(505)
453,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(505)
455,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(505)
454,1.0 x 0+treatment()+status(C)+au(thn_505)+auf(2012)+oper(Operable)+ct(Y)+aux(505)
456,1.0 x 0+treatment()+status(N)+au(552)+auf(2012)+oper(Low Operability)+ct(N)+aux(552):R
457,1.0 x 0+treatment()+status(C)+au(552)+auf(2012)+oper(Low Operability)+ct(N)+aux(552)
458,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Low Operability)+ct(N)+aux(552)
459,1.0 x 0+treatment()+status(N)+au(637)+auf(2012)+oper(Low Operability)+ct(N)+aux(637):R
460,1.0 x 0+treatment()+status(C)+au(637)+auf(2012)+oper(Low Operability)+ct(N)+aux(637)
461,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Low Operability)+ct(N)+aux(637)
462,1.0 x 0+treatment()+status(N)+au(764)+auf(2012)+oper(Operable)+ct(Y)+aux(764):R
463,1.0 x 0+treatment()+status(C)+au(764)+auf(2012)+oper(Operable)+ct(Y)+aux(764)
464,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(764)
466,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(764)
465,1.0 x 0+treatment()+status(C)+au(thn_764)+auf(2012)+oper(Operable)+ct(Y)+aux(764)
467,1.0 x 0+treatment()+status(N)+au(957)+auf(2002)+oper(Operable)+ct(Y)+aux(957):R
468,1.0 x 0+treatment()+status(C)+au(957)+auf(2002)+oper(Operable)+ct(Y)+aux(957)
469,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(957)
471,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(957)
470,1.0 x 0+treatment()+status(C)+au(thn_957)+auf(2002)+oper(Operable)+ct(Y)+aux(957)
472,1.0 x 0+treatment()+status(N)+au(569)+auf(2022)+oper(Operable)+ct(Y)+aux(569):R
473,1.0 x 0+treatment()+status(C)+au(569)+auf(2022)+oper(Operable)+ct(Y)+aux(569)
474,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(569)
476,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(569)
475,1.0 x 0+treatment()+status(C)+au(thn_569)+auf(2022)+oper(Operable)+ct(Y)+aux(569)
477,1.0 x 0+treatment()+status(N)+au(200)+auf(2002)+oper(Operable)+ct(Y)+aux(200):R
478,1.0 x 0+treatment()+status(C)+au(200)+auf(2002)+oper(Operable)+ct(Y)+aux(200)
479,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(200)
481,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(200)
480,1.0 x 0+treatment()+status(C)+au(thn_200)+auf(2002)+oper(Operable)+ct(Y)+aux(200)
482,1.0 x 0+treatment()+status(N)+au(213)+auf(2002)+oper(Operable)+ct(Y)+aux(213):R
483,1.0 x 0+treatment()+status(C)+au(213)+auf(2002)+oper(Operable)+ct(Y)+aux(213)
484,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(213)
486,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(213)
485,1.0 x 0+treatment()+status(C)+au(thn_213)+auf(2002)+oper(Operable)+ct(Y)+aux(213)
487,1.0 x 0+treatment()+status(N)+au(380)+auf(2012)+oper(Operable)+ct(Y)+aux(380):R
488,1.0 x 0+treatment()+status(C)+au(380)+auf(2012)+oper(Operable)+ct(Y)+aux(380)
489,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(380)
491,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(380)
490,1.0 x 0+treatment()+status(C)+au(thn_380)+auf(2012)+oper(Operable)+ct(Y)+aux(380)
492,1.0 x 0+treatment()+status(N)+au(423)+auf(423)+oper(Reserve)+ct(N)+aux(423)
493,1.0 x 0+treatment()+status(N)+au(560)+auf(2012)+oper(Low Operability)+ct(N)+aux(560):R
494,1.0 x 0+treatment()+status(C)+au(560)+auf(2012)+oper(Low Operability)+ct(N)+aux(560)
495,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Low Operability)+ct(N)+aux(560)
496,1.0 x 0+treatment()+status(N)+au(603)+auf(2012)+oper(Operable)+ct(Y)+aux(603):R
497,1.0 x 0+treatment()+status(C)+au(603)+auf(2012)+oper(Operable)+ct(Y)+aux(603)
498,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(603)
500,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(603)
499,1.0 x 0+treatment()+status(C)+au(thn_603)+auf(2012)+oper(Operable)+ct(Y)+aux(603)
501,1.0 x 0+treatment()+status(N)+au(642)+auf(642)+oper(Reserve)+ct(N)+aux(642)
502,1.0 x 0+treatment()+status(N)+au(743)+auf(743)+oper(Reserve)+ct(N)+aux(743)
503,1.0 x 0+treatment()+status(N)+au(771)+auf(2012)+oper(Operable)+ct(Y)+aux(771):R
504,1.0 x 0+treatment()+status(C)+au(771)+auf(2012)+oper(Operable)+ct(Y)+aux(771)
505,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(771)
507,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(771)
506,1.0 x 0+treatment()+status(C)+au(thn_771)+auf(2012)+oper(Operable)+ct(Y)+aux(771)
508,1.0 x 0+treatment()+status(N)+au(961)+auf(2002)+oper(Operable)+ct(Y)+aux(961):R
509,1.0 x 0+treatment()+status(C)+au(961)+auf(2002)+oper(Operable)+ct(Y)+aux(961)
510,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(961)
512,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(961)
511,1.0 x 0+treatment()+status(C)+au(thn_961)+auf(2002)+oper(Operable)+ct(Y)+aux(961)
513,1.0 x 0+treatment()+status(N)+au(2102)+auf(2002)+oper(Operable)+ct(Y)+aux(2102):R
514,1.0 x 0+treatment()+status(C)+au(2102)+auf(2002)+oper(Operable)+ct(Y)+aux(2102)
515,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(2102)
517,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(2102)
