TRACK,OFFSET,NEXTAGE,CYCLE,status,origin,statecode,au,auf,oper,ct,aux,hasnatcurve
235,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,740,Y
236,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Reserve,N,903,Y
237,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,467,Y
238,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,467,Y
239,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,467,Y
240,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,510,Y
241,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,510,Y
242,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,510,Y
243,0,0,0,N,treated,EM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Low Operability,N,551,Y
244,0,0,0,C,treated,EM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Low Operability,N,551,Y
245,0,0,0,C,treated,FM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Low Operability,N,551,Y
246,0,0,0,N,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,595,Y
247,0,0,0,C,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,595,Y
248,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,595,Y
249,0,0,0,N,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,679,Y
250,0,0,0,C,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,679,Y
251,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,679,Y
252,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Reserve,N,689,Y
253,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Reserve,N,405,Y
254,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Reserve,N,426,Y
255,0,0,0,N,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,578,Y
256,0,0,0,C,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,578,Y
257,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,578,Y
259,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,578,Y
258,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,578,Y
260,0,0,0,N,treated,EM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,N,459,Y
261,0,0,0,C,treated,EM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,N,459,Y
262,0,0,0,C,treated,FM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,N,459,Y
263,0,0,0,N,natural,EN,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Low Operability,N,497,Y
264,0,0,0,C,natural,EN,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Low Operability,N,497,Y
265,0,0,0,C,treated,FM,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Low Operability,N,497,Y
266,0,0,0,N,natural,EN,cwh_vm_2_ba_hw,cwh_vm_2_ba_hw,Reserve,N,425,Y
267,0,0,0,N,natural,EN,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Low Operability,N,646,Y
268,0,0,0,C,natural,EN,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Low Operability,N,646,Y
269,0,0,0,C,treated,FM,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Low Operability,N,646,Y
270,0,0,0,N,natural,EN,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Riparian,N,641,Y
271,0,0,0,N,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,500,Y
272,0,0,0,C,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,500,Y
273,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,500,Y
274,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,586,Y
275,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,586,Y
276,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,586,Y
278,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,586,Y
277,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,586,Y
279,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,601,Y
280,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,601,Y
281,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,601,Y
282,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,1019,Y
283,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,1019,Y
284,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,1019,Y
285,0,0,0,N,natural,EN,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,356,Y
286,0,0,0,C,natural,EN,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,356,Y
287,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,356,Y
288,0,0,0,N,treated,EM,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Reserve,N,1042,Y
289,0,0,0,N,natural,EN,cwh_vm_2_ba_cw,cwh_vm_2_ba_cw,Low Operability,N,644,Y
290,0,0,0,C,natural,EN,cwh_vm_2_ba_cw,cwh_vm_2_ba_cw,Low Operability,N,644,Y
291,0,0,0,C,treated,FM,cwh_vm_2_ba_cw,cwh_vm_2_ba_cw,Low Operability,N,644,Y
292,0,0,0,N,natural,EN,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Reserve,N,418,Y
293,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Reserve,N,59,Y
294,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,157,Y
295,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,157,Y
296,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,157,Y
297,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,159,Y
298,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,159,Y
299,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,159,Y
300,0,0,0,N,natural,EN,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,N,221,Y
301,0,0,0,C,natural,EN,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,N,221,Y
302,0,0,0,C,treated,FM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,N,221,Y
303,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,390,Y
304,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,390,Y
305,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,390,Y
307,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,390,Y
306,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,390,Y
308,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,566,Y
309,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,566,Y
310,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,566,Y
311,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Reserve,N,683,Y
312,0,0,0,N,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,836,N
313,0,0,0,C,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,836,N
314,0,0,0,C,treated,FM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,836,N
316,0,0,0,C,treated,FM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,836,N
315,0,0,0,C,treated,EM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,836,N
317,0,0,0,N,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,145,Y
318,0,0,0,C,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,145,Y
319,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,145,Y
320,0,0,0,N,treated,EM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,N,189,N
321,0,0,0,C,treated,EM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,N,189,N
322,0,0,0,C,treated,FM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,N,189,N
323,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,310,Y
324,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,310,Y
325,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,310,Y
326,0,0,0,N,natural,EN,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Reserve,N,381,Y
327,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,1028,Y
328,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,1028,Y
329,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,1028,Y
331,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,1028,Y
330,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,1028,Y
332,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,N,1032,Y
333,0,0,0,C,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,N,1032,Y
334,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,N,1032,Y
335,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,521,Y
336,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,521,Y
337,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,521,Y
338,0,0,0,N,natural,EN,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,694,Y
339,0,0,0,C,natural,EN,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,694,Y
340,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,694,Y
341,0,0,0,N,treated,EM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,262,N
342,0,0,0,C,treated,EM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,262,N
343,0,0,0,C,treated,FM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,262,N
345,0,0,0,C,treated,FM,thn_cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,262,N
344,0,0,0,C,treated,EM,thn_cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,262,N
346,0,0,0,N,natural,EN,cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,N,350,Y
347,0,0,0,C,natural,EN,cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,N,350,Y
348,0,0,0,C,treated,FM,cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,N,350,Y
349,0,0,0,N,natural,EN,cwh_vm_2_ba_hw,cwh_vm_2_ba_hw,Reserve,N,404,Y
350,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,594,Y
351,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,594,Y
352,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,594,Y
353,0,0,0,N,natural,EN,cwh_vm_2_ba_cw,cwh_vm_2_ba_cw,Low Operability,N,639,Y
354,0,0,0,C,natural,EN,cwh_vm_2_ba_cw,cwh_vm_2_ba_cw,Low Operability,N,639,Y
355,0,0,0,C,treated,FM,cwh_vm_2_ba_cw,cwh_vm_2_ba_cw,Low Operability,N,639,Y
356,0,0,0,N,natural,EN,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Reserve,N,406,Y
357,0,0,0,N,natural,EN,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Reserve,N,407,Y
358,0,0,0,N,natural,EN,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Reserve,N,410,Y
359,0,0,0,N,natural,EN,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Low Operability,N,640,Y
360,0,0,0,C,natural,EN,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Low Operability,N,640,Y
361,0,0,0,C,treated,FM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Low Operability,N,640,Y
362,0,0,0,N,treated,EM,cwh_dm_x_dr_cw,cwh_dm_x_dr_cw,Operable,Y,28,N
363,0,0,0,C,treated,EM,cwh_dm_x_dr_cw,cwh_dm_x_dr_cw,Operable,Y,28,N
364,0,0,0,C,treated,FM,cwh_dm_x_dr_cw,cwh_dm_x_dr_cw,Operable,Y,28,N
366,0,0,0,C,treated,FM,thn_cwh_dm_x_dr_cw,cwh_dm_x_dr_cw,Operable,Y,28,N
365,0,0,0,C,treated,EM,thn_cwh_dm_x_dr_cw,cwh_dm_x_dr_cw,Operable,Y,28,N
367,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,435,Y
368,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,435,Y
369,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,435,Y
371,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,435,Y
370,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,435,Y
372,0,0,0,N,natural,EN,cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Reserve,N,904,Y
373,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,977,Y
374,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,977,Y
375,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,977,Y
376,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,230,Y
377,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,230,Y
378,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,230,Y
379,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,243,Y
380,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,243,Y
381,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,243,Y
382,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Reserve,N,416,Y
383,0,0,0,N,treated,EM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,N,527,Y
384,0,0,0,C,treated,EM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,N,527,Y
385,0,0,0,C,treated,FM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,N,527,Y
386,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,556,Y
387,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,556,Y
388,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,556,Y
389,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,602,Y
390,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,602,Y
391,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,602,Y
392,0,0,0,N,natural,EN,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,634,Y
393,0,0,0,C,natural,EN,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,634,Y
394,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,634,Y
395,0,0,0,N,natural,EN,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,N,725,Y
396,0,0,0,C,natural,EN,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,N,725,Y
397,0,0,0,C,treated,FM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,N,725,Y
398,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,151,Y
399,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,151,Y
400,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,N,151,Y
401,0,0,0,N,natural,EN,cwh_dm_x_hw_ba,cwh_dm_x_hw_ba,Low Operability,N,376,N
402,0,0,0,C,natural,EN,cwh_dm_x_hw_ba,cwh_dm_x_hw_ba,Low Operability,N,376,N
403,0,0,0,C,treated,FM,cwh_dm_x_hw_ba,cwh_dm_x_hw_ba,Low Operability,N,376,N
404,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,N,402,Y
405,0,0,0,C,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,N,402,Y
406,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,N,402,Y
407,0,0,0,N,natural,EN,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Reserve,N,480,Y
408,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Reserve,N,625,Y
409,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,711,Y
410,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,711,Y
411,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,711,Y
412,0,0,0,N,treated,EM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1046,Y
413,0,0,0,C,treated,EM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1046,Y
414,0,0,0,C,treated,FM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1046,Y
416,0,0,0,C,treated,FM,thn_cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1046,Y
415,0,0,0,C,treated,EM,thn_cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1046,Y
417,0,0,0,N,treated,EM,cwh_dm_x_cw_dr,cwh_dm_x_cw_dr,Operable,Y,17,N
418,0,0,0,C,treated,EM,cwh_dm_x_cw_dr,cwh_dm_x_cw_dr,Operable,Y,17,N
419,0,0,0,C,treated,FM,cwh_dm_x_cw_dr,cwh_dm_x_cw_dr,Operable,Y,17,N
421,0,0,0,C,treated,FM,thn_cwh_dm_x_cw_dr,cwh_dm_x_cw_dr,Operable,Y,17,N
420,0,0,0,C,treated,EM,thn_cwh_dm_x_cw_dr,cwh_dm_x_cw_dr,Operable,Y,17,N
422,0,0,0,N,natural,EN,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,N,508,Y
423,0,0,0,C,natural,EN,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,N,508,Y
424,0,0,0,C,treated,FM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,N,508,Y
425,0,0,0,N,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,542,Y
426,0,0,0,C,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,542,Y
427,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,542,Y
428,0,0,0,N,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,557,Y
429,0,0,0,C,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,557,Y
430,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,557,Y
431,0,0,0,N,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Reserve,N,739,Y
432,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,152,Y
433,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,152,Y
434,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,152,Y
436,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,152,Y
435,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,152,Y
437,0,0,0,N,treated,EM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,N,220,Y
438,0,0,0,C,treated,EM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,N,220,Y
439,0,0,0,C,treated,FM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,N,220,Y
440,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,465,Y
441,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,465,Y
442,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,465,Y
443,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,495,Y
444,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,495,Y
445,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,495,Y
447,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,495,Y
446,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,495,Y
448,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,604,Y
449,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,604,Y
450,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,N,604,Y
451,0,0,0,N,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,911,N
452,0,0,0,C,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,911,N
453,0,0,0,C,treated,FM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,911,N
455,0,0,0,C,treated,FM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,911,N
454,0,0,0,C,treated,EM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,911,N
456,0,0,0,N,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,384,Y
457,0,0,0,C,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,384,Y
458,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,384,Y
459,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Reserve,N,399,Y
460,0,0,0,N,natural,EN,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,543,Y
461,0,0,0,C,natural,EN,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,543,Y
462,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,543,Y
463,0,0,0,N,treated,EM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,580,Y
464,0,0,0,C,treated,EM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,580,Y
465,0,0,0,C,treated,FM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,580,Y
467,0,0,0,C,treated,FM,thn_cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,580,Y
466,0,0,0,C,treated,EM,thn_cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,580,Y
468,0,0,0,N,treated,EM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Low Operability,N,666,Y
469,0,0,0,C,treated,EM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Low Operability,N,666,Y
470,0,0,0,C,treated,FM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Low Operability,N,666,Y
471,0,0,0,N,natural,EN,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Low Operability,N,759,Y
472,0,0,0,C,natural,EN,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Low Operability,N,759,Y
